district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;general;general_basic_and_below_basic;general_proficient_and_advance;obc;obc_basic_and_below_basic;obc_proficient_and_advance;sc;sc_basic_and_below_basic;sc_proficient_and_advance;st;st_basic_and_below_basic;st_proficient_and_advance
Khowai;Tripura;1606;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1606;16;mil;44.693535;92.78867;7.211325;42.472797;91.66541;8.334584;40.812977;3.8972769;96.10272;30.233295;99.60517;0.3948273
Khowai;Tripura;1606;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1606;16;sci;39.268967;77.62305;22.376951;35.24914;96.66488;3.3351207;35.790604;5.8436513;94.15635;29.940159;97.62584;2.3741586
Khowai;Tripura;1606;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1606;16;sst;41.749355;69.60207;30.397924;38.675266;82.819786;17.180212;36.545784;13.825533;86.17447;30.25602;97.24305;2.756947
Gomati;Tripura;1607;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1607;16;evs;62.26475;54.25348;45.74652;53.086903;64.90634;35.093655;59.25555;46.07309;53.92691;68.8342;38.2445;61.7555
Gomati;Tripura;1607;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1607;16;language;63.337585;63.763355;36.236645;58.62871;60.34509;39.65491;67.7783;47.823055;52.176945;75.91743;37.30401;62.69599
Gomati;Tripura;1607;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1607;16;math;60.722683;48.8794;51.1206;48.00533;68.87118;31.128822;61.46201;45.948223;54.051777;73.27721;29.010515;70.98949
Gomati;Tripura;1607;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;evs;49.58613;66.487724;33.51228;52.357643;66.72915;33.27085;57.41727;39.613354;60.386646;43.165802;81.238754;18.761242
Gomati;Tripura;1607;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;language;56.756947;63.046078;36.953922;55.870438;57.75944;42.24056;60.51006;45.728844;54.271156;48.30625;67.4929;32.5071
Gomati;Tripura;1607;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;math;43.0285;79.768684;20.231316;42.392117;82.52581;17.47419;51.079865;35.024643;64.97536;38.708363;89.94385;10.056155
Gomati;Tripura;1607;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;language;53.060974;67.58847;32.411533;54.45701;64.66471;35.33529;51.280415;28.775808;71.22419;48.98693;79.08126;20.918743
Gomati;Tripura;1607;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;math;36.29175;76.02963;23.970367;32.020836;85.19455;14.805453;35.04094;25.02826;74.97174;33.142155;77.423676;22.576323
Gomati;Tripura;1607;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;sci;42.33914;65.63499;34.36501;40.89947;57.945385;42.054615;36.648594;22.17784;77.82216;34.947292;84.7703;15.229699
Gomati;Tripura;1607;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1607;16;sst;42.59499;74.66918;25.330818;42.044632;77.27613;22.72387;40.257423;27.714338;72.28566;34.93903;94.41426;5.5857363
Gomati;Tripura;1607;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1607;16;eng;39.90766;37.84002;62.15998;36.91173;51.87762;48.12238;41.907295;56.207386;43.792614;35.005035;57.263805;42.736195
Gomati;Tripura;1607;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1607;16;math;31.313753;80.0468;19.953201;31.924498;79.38421;20.615793;32.03625;23.196499;76.8035;25.394398;90.33886;9.661139
Gomati;Tripura;1607;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1607;16;mil;42.125362;94.50523;5.4947634;43.311092;94.394325;5.6056724;42.4028;10.122851;89.87715;30.008226;98.669365;1.3306386
Gomati;Tripura;1607;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1607;16;sci;32.31278;93.63027;6.369725;33.033142;93.90195;6.098054;32.694073;1.3823096;98.61769;28.075615;98.992134;1.0078653
Gomati;Tripura;1607;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1607;16;sst;37.711704;86.49814;13.501863;34.561203;90.54105;9.45895;32.077744;1.9148575;98.085144;30.162079;97.66417;2.3358293
Unakoti;Tripura;1608;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1608;16;evs;53.522343;61.770424;38.229576;50.074856;76.93877;23.06123;53.896675;36.393734;63.606266;56.43132;57.188126;42.811874
Unakoti;Tripura;1608;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1608;16;language;59.21231;68.917015;31.082981;49.97696;78.46788;21.53212;64.14797;42.124855;57.875145;58.004116;64.270294;35.729706
Unakoti;Tripura;1608;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1608;16;math;58.499302;49.820137;50.179863;51.771854;67.61359;32.386414;53.5392;39.587494;60.412506;46.815792;68.335434;31.66457
Unakoti;Tripura;1608;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;evs;43.044147;76.15558;23.844421;48.79276;66.15889;33.84111;43.797855;27.080856;72.91914;41.048336;87.563194;12.436807
Unakoti;Tripura;1608;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;language;41.20077;79.63262;20.367382;51.861843;63.28124;36.71876;48.555595;30.843988;69.15601;44.92147;80.898445;19.101553
Unakoti;Tripura;1608;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;math;33.040504;93.20967;6.790329;36.028255;89.793755;10.206245;35.395798;13.218151;86.781845;32.067905;92.49895;7.5010552
Unakoti;Tripura;1608;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;language;46.84975;78.99807;21.00193;53.34905;57.94599;42.05401;48.026688;26.83441;73.16559;44.17445;79.24163;20.758368
Unakoti;Tripura;1608;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;math;31.313698;84.876945;15.123052;32.480995;80.29996;19.700045;29.83873;16.845695;83.154305;31.180159;92.32087;7.6791325
Unakoti;Tripura;1608;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;sci;34.531273;81.76423;18.235771;40.32718;77.69561;22.30439;37.80155;24.774076;75.22592;36.04518;81.95805;18.041946
Unakoti;Tripura;1608;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1608;16;sst;37.49106;79.08263;20.917372;34.0191;87.02;12.980003;39.408894;19.309896;80.6901;34.00633;95.742;4.2580047
Unakoti;Tripura;1608;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1608;16;eng;41.624485;38.352215;61.647785;37.421673;51.95715;48.04285;36.982826;53.651943;46.348057;34.220116;53.42805;46.57195
Unakoti;Tripura;1608;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1608;16;math;29.909014;82.98935;17.010654;24.801018;97.75515;2.2448494;27.28023;10.04872;89.95128;25.002659;94.02329;5.976706
Unakoti;Tripura;1608;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1608;16;mil;43.58778;86.82194;13.178063;38.80447;92.85682;7.1431828;40.567368;2.1733732;97.82663;33.760376;98.57068;1.4293218
Unakoti;Tripura;1608;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1608;16;sci;31.90696;95.16861;4.831391;32.304077;95.18228;4.817717;32.598255;2.228849;97.77115;27.461882;97.23638;2.7636178
Unakoti;Tripura;1608;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1608;16;sst;34.40255;88.77583;11.224171;35.425846;90.92856;9.071438;35.745842;8.121042;91.87896;29.03238;98.019455;1.9805453
Tawang;Arunachal Pradesh;1201;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1201;12;evs;57.381428;56.640057;43.359943;0;0;0;53.333332;0;100;52.02983;67.737564;32.262436
Tawang;Arunachal Pradesh;1201;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1201;12;language;61.442978;72.444;27.555998;0;0;0;73.333336;50;50;54.893383;74.14589;25.854107
Tawang;Arunachal Pradesh;1201;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1201;12;math;54.601143;77.91355;22.086447;0;0;0;50;0;100;50.161175;72.08201;27.917995
Tawang;Arunachal Pradesh;1201;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;evs;43.78858;77.82978;22.170221;42.389687;100;0;50;0;100;41.220192;83.403786;16.596212
Tawang;Arunachal Pradesh;1201;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;language;46.842274;72.9447;27.055296;63.26335;88.77692;11.223082;40;0;100;50.972866;68.4339;31.566097
Tawang;Arunachal Pradesh;1201;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;math;40.992958;90.211395;9.788608;49.48258;88.77692;11.223082;25;0;100;36.61399;89.50941;10.490596
Tawang;Arunachal Pradesh;1201;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;language;66.178474;43.279858;56.720142;57.096096;78.736206;21.263792;43.333332;0;100;58.31838;62.07387;37.92613
Tawang;Arunachal Pradesh;1201;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;math;35.508987;78.09398;21.90602;30;100;0;26.666666;0;100;30.39085;89.27899;10.721012
Tawang;Arunachal Pradesh;1201;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;sci;38.180904;92.435295;7.564701;50.178497;53.503063;46.496937;35;0;100;39.547436;80.06522;19.934778
Tawang;Arunachal Pradesh;1201;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1201;12;sst;33.577854;99.05326;0.946737;0;0;0;36.666668;0;100;33.79626;87.59042;12.4095745
Tawang;Arunachal Pradesh;1201;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1201;12;eng;55.059895;8.000403;91.999596;74.49989;0;100;71.42857;100;0;57.982487;10.456434;89.543564
Tawang;Arunachal Pradesh;1201;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1201;12;math;21.131168;97.55031;2.4496896;0;0;0;0;0;0;26.378448;91.21281;8.787192
Tawang;Arunachal Pradesh;1201;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1201;12;mil;42.332687;100;0;0;0;0;60;0;100;36.924694;93.29442;6.7055836
Tawang;Arunachal Pradesh;1201;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1201;12;sci;29.955973;100;0;49.89615;100;0;54.07778;69.27224;30.727762;34.539085;97.10584;2.894156
Tawang;Arunachal Pradesh;1201;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1201;12;sst;41.575863;97.187805;2.8121932;0;0;0;0;0;0;41.145187;82.24179;17.758211
West Kameng;Arunachal Pradesh;1202;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1202;12;evs;53.742783;66.43825;33.561752;39.955997;100;0;32.159916;27.314196;72.68581;48.53013;74.13462;25.865376
West Kameng;Arunachal Pradesh;1202;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1202;12;language;52.09887;81.35369;18.646305;41.600662;100;0;27.093987;0;100;51.467323;79.67938;20.32062
West Kameng;Arunachal Pradesh;1202;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1202;12;math;50.488365;73.09054;26.909462;32.391766;100;0;30.515833;0;100;45.028816;85.799675;14.200322
West Kameng;Arunachal Pradesh;1202;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;evs;42.77524;79.81351;20.186493;57.382072;64.703384;35.296616;37.42167;0;100;43.119602;78.65072;21.349285
West Kameng;Arunachal Pradesh;1202;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;language;50.47904;66.60893;33.391068;54.778255;22.536;77.464;33.78267;0;100;51.331467;66.61848;33.381523
West Kameng;Arunachal Pradesh;1202;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;math;39.52951;85.3467;14.653299;33.182518;100;0;39.798203;0;100;34.4193;93.753555;6.2464437
West Kameng;Arunachal Pradesh;1202;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;language;54.030025;65.073715;34.926285;54.351902;63.95212;36.04788;49.68696;6.9515944;93.04841;51.44426;68.12964;31.870365
West Kameng;Arunachal Pradesh;1202;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;math;34.854507;81.811;18.189003;32.697197;97.88175;2.1182492;23.779106;0;100;30.464067;85.89181;14.108195
West Kameng;Arunachal Pradesh;1202;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;sci;38.359695;77.064026;22.93597;32.09679;82.25238;17.747618;41.891903;16.28183;83.71817;38.121754;78.28514;21.714857
West Kameng;Arunachal Pradesh;1202;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1202;12;sst;38.353477;80.53226;19.467745;38.778625;73.22462;26.775381;37.65031;0;100;37.12641;88.53673;11.463273
West Kameng;Arunachal Pradesh;1202;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1202;12;eng;50.159286;26.832571;73.16743;54.535187;19.128223;80.87177;59.133255;100;0;52.228504;16.017372;83.98263
West Kameng;Arunachal Pradesh;1202;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1202;12;math;28.726192;88.21272;11.787274;25.713226;100;0;22.085546;0;100;27.121033;93.05514;6.94486
West Kameng;Arunachal Pradesh;1202;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1202;12;mil;37.371853;96.040184;3.9598153;33.573013;93.950485;6.049513;32.212753;11.750367;88.24963;33.610855;96.06187;3.9381359
West Kameng;Arunachal Pradesh;1202;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1202;12;sci;34.262035;92.359535;7.6404667;39.658287;90.209595;9.790404;22.674719;0;100;32.77;94.67884;5.3211594
West Kameng;Arunachal Pradesh;1202;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1202;12;sst;36.525974;83.91514;16.084864;41.76935;79.95124;20.048756;30.377054;0;100;39.995975;87.84731;12.152689
East Kameng;Arunachal Pradesh;1203;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1203;12;evs;57.09832;69.76115;30.238852;47.058826;58.823517;41.176483;43.517216;0;100;49.2976;67.865295;32.1347
East Kameng;Arunachal Pradesh;1203;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1203;12;language;57.00091;86.50052;13.499478;67.414665;79.46472;20.535278;0;0;100;50.859314;75.59056;24.409437
East Kameng;Arunachal Pradesh;1203;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1203;12;math;49.11488;73.33993;26.660074;50.52526;100;0;64.70588;0;100;47.48394;70.18877;29.811234
East Kameng;Arunachal Pradesh;1203;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;evs;42.077244;85.21166;14.788337;61.11111;100;0;0;0;0;41.040554;80.51747;19.482533
East Kameng;Arunachal Pradesh;1203;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;language;44.52155;77.34107;22.65893;80;0;100;0;0;0;47.1866;67.19611;32.80389
East Kameng;Arunachal Pradesh;1203;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;math;33.648895;89.13752;10.862478;55;100;0;0;0;0;35.096817;86.46506;13.534943
East Kameng;Arunachal Pradesh;1203;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;language;46.307724;78.2829;21.717102;42.553284;100;0;74.05737;60.860588;39.139412;48.909935;71.60407;28.395924
East Kameng;Arunachal Pradesh;1203;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;math;26.670237;86.81557;13.184437;36.666668;100;0;40.477608;70.15265;29.84735;27.15519;92.305176;7.694822
East Kameng;Arunachal Pradesh;1203;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;sci;36.763435;86.1638;13.836193;30;100;0;35.66999;16.493841;83.50616;36.334297;83.61388;16.38612
East Kameng;Arunachal Pradesh;1203;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1203;12;sst;30.682632;100;0;46.666668;100;0;45.564594;14.339944;85.66006;37.052444;86.56369;13.436308
East Kameng;Arunachal Pradesh;1203;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1203;12;eng;63.307716;0;100;51.42857;0;100;25.714285;0;100;52.4437;28.599295;71.4007
East Kameng;Arunachal Pradesh;1203;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1203;12;math;24.27568;92.39939;7.600611;25.714285;100;0;0;0;0;25.54095;97.31465;2.685352
East Kameng;Arunachal Pradesh;1203;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1203;12;mil;36.325695;100;0;35.42857;100;0;0;0;0;30.852068;98.18092;1.8190731
East Kameng;Arunachal Pradesh;1203;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1203;12;sci;36.77499;100;0;31.428572;100;0;31.428572;0;100;36.4387;89.57292;10.427078
East Kameng;Arunachal Pradesh;1203;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1203;12;sst;32.449368;81.14177;18.858229;20.952381;100;0;0;0;0;36.379417;88.51235;11.487647
Papum Pare;Arunachal Pradesh;1204;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1204;12;evs;49.228214;77.66254;22.337465;36.65941;95.10214;4.897855;50.411858;29.326036;70.673965;52.408424;71.86039;28.139606
Papum Pare;Arunachal Pradesh;1204;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1204;12;language;50.99561;84.79553;15.204471;35.33374;94.71754;5.28246;51.69818;12.93431;87.06569;54.590614;76.906334;23.09367
Papum Pare;Arunachal Pradesh;1204;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1204;12;math;46.809444;84.58004;15.419957;35.05491;98.03164;1.9683591;50.5071;26.311825;73.68817;45.524376;82.36063;17.639372
Papum Pare;Arunachal Pradesh;1204;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;evs;36.05032;90.34557;9.654426;34.7855;95.39547;4.604527;40.283085;24.16151;75.838486;47.058315;72.241234;27.758766
Papum Pare;Arunachal Pradesh;1204;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;language;41.894363;76.40985;23.590149;34.881084;91.968094;8.031909;61.12336;40.063244;59.936756;56.069477;58.327652;41.672348
Papum Pare;Arunachal Pradesh;1204;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;math;38.122505;81.87268;18.127317;28.437786;100;0;31.858816;12.080755;87.91924;41.56018;82.24533;17.754671
Papum Pare;Arunachal Pradesh;1204;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;language;51.11141;66.46065;33.53935;56.65195;72.58677;27.413227;34.499027;0;100;59.61881;50.02693;49.97307
Papum Pare;Arunachal Pradesh;1204;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;math;39.278217;55.927113;44.072887;43.94916;49.821495;50.178505;33.24973;26.34728;73.65272;33.552074;81.699684;18.300314
Papum Pare;Arunachal Pradesh;1204;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;sci;44.216118;75.97722;24.022783;44.10246;56.881954;43.118046;19.180437;0;100;40.274216;78.38522;21.614777
Papum Pare;Arunachal Pradesh;1204;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1204;12;sst;48.274456;61.78024;38.21976;37.2265;93.23735;6.7626524;40.3438;31.0314;68.9686;40.70541;82.018555;17.981445
Papum Pare;Arunachal Pradesh;1204;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1204;12;eng;51.299545;35.811634;64.18837;50.33498;38.12571;61.87429;57.902107;90.017555;9.982447;49.849316;25.715826;74.28417
Papum Pare;Arunachal Pradesh;1204;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1204;12;math;24.792913;84.77828;15.221721;31.42488;88.51991;11.480088;28.363995;0;100;25.947443;91.12766;8.872337
Papum Pare;Arunachal Pradesh;1204;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1204;12;mil;32.100555;100;0;35.942062;96.34828;3.651721;39.89953;9.676144;90.32386;32.82072;94.66909;5.330908
Papum Pare;Arunachal Pradesh;1204;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1204;12;sci;42.233917;79.03132;20.968683;35.930267;83.27481;16.725191;41.62303;23.241428;76.758575;34.02632;98.02091;1.9790899
Papum Pare;Arunachal Pradesh;1204;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1204;12;sst;26.412182;100;0;38.26374;82.624825;17.375174;40.282024;0;100;38.176388;84.73684;15.263158
Lower Subansiri;Arunachal Pradesh;1205;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1205;12;evs;48.34341;74.31455;25.685448;32.122086;90.468925;9.531071;52.128445;50.438972;49.561028;50.410423;72.45115;27.54885
Lower Subansiri;Arunachal Pradesh;1205;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1205;12;language;42.75873;91.75978;8.240216;43.188953;80.59442;19.40558;53.2163;0;100;52.73684;76.95273;23.04727
Lower Subansiri;Arunachal Pradesh;1205;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1205;12;math;44.708015;79.09009;20.90991;36.52965;88.670616;11.329386;56.399796;50.438972;49.561028;45.66361;81.85228;18.14772
Lower Subansiri;Arunachal Pradesh;1205;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;evs;42.33032;84.3916;15.608395;42.756474;71.81913;28.18087;47.307667;16.072376;83.92763;49.20789;69.803116;30.196886
Lower Subansiri;Arunachal Pradesh;1205;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;language;47.343998;69.06672;30.933279;49.56629;66.28116;33.71884;45.470467;61.67644;38.32356;61.38813;47.508167;52.491833
Lower Subansiri;Arunachal Pradesh;1205;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;math;33.879692;97.341805;2.6581986;34.294735;86.917694;13.082309;38.826023;11.846219;88.15378;36.17541;90.52168;9.478317
Lower Subansiri;Arunachal Pradesh;1205;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;language;58.37633;62.78938;37.21062;73.417625;29.809217;70.19078;37.965725;12.397633;87.60236;65.25299;41.2904;58.7096
Lower Subansiri;Arunachal Pradesh;1205;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;math;28.113497;91.365715;8.634286;39.150215;36.733727;63.266273;36.34232;41.467083;58.532917;34.969288;76.718956;23.28104
Lower Subansiri;Arunachal Pradesh;1205;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;sci;45.89761;68.2711;31.728893;41.761974;61.06573;38.93427;32.77767;15.312592;84.68741;47.7359;56.099625;43.900375
Lower Subansiri;Arunachal Pradesh;1205;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1205;12;sst;33.39215;90.41627;9.583729;42.344757;84.00985;15.9901495;35.48065;22.04108;77.95892;42.845684;75.09873;24.901268
Lower Subansiri;Arunachal Pradesh;1205;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1205;12;eng;48.116253;25.089722;74.91028;60.723198;21.312786;78.68721;67.56034;100;0;67.88957;12.4219885;87.57801
Lower Subansiri;Arunachal Pradesh;1205;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1205;12;math;27.867384;91.09984;8.900158;35.25303;69.11595;30.88405;29.800282;2.881425;97.118576;31.818745;79.253174;20.746824
Lower Subansiri;Arunachal Pradesh;1205;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1205;12;mil;37.934013;85.88275;14.1172495;37.500034;78.50801;21.491987;40.52673;0;100;45.79411;73.827644;26.172356
Lower Subansiri;Arunachal Pradesh;1205;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1205;12;sci;36.261055;95.28882;4.711181;39.61388;75.91047;24.089533;25.714285;0;100;41.275097;84.98857;15.011426
Lower Subansiri;Arunachal Pradesh;1205;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1205;12;sst;42.925705;83.274704;16.725292;52.51915;51.633987;48.366013;39.41911;9.123849;90.87615;51.627342;57.135204;42.864796
Upper Subansiri;Arunachal Pradesh;1206;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1206;12;evs;32.72881;85.937515;14.062485;46.666668;100;0;22.580645;0;100;42.749172;77.959274;22.040728
Upper Subansiri;Arunachal Pradesh;1206;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1206;12;language;42.041374;81.59403;18.405964;26.666666;100;0;19.35484;0;100;46.77226;80.92242;19.077581
Upper Subansiri;Arunachal Pradesh;1206;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1206;12;math;39.28782;81.09615;18.903849;35.294117;100;0;14.990512;0;100;44.08818;78.89856;21.101437
Upper Subansiri;Arunachal Pradesh;1206;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1206;12;evs;37.924145;100;0;30.864431;100;0;30.94956;0;100;44.440964;80.22213;19.777872
