district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;district_percentage;district_standard_error;district_below_basic;district_basic;district_proficient;district_advanced;state_percentage;state_standard_error;state_below_basic;state_basic;state_proficient;state_advanced;national_percentage;national_standard_error;national_below_basic;national_basic;national_proficient;national_advanced
West Jaintia Hills;Meghalaya;1707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1707;17;math;27.16305;0.38;40.15945;51.192463;7.224258;1.4238292;26.41469;0.14;42.978863;49.357346;6.765574;0.89822;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
West Jaintia Hills;Meghalaya;1707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1707;17;mil;26.056105;0.59;92.653824;2.55056;4.7956133;0;26.821905;0.22;90.21523;8.218768;1.5323229;0.033678126;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
West Jaintia Hills;Meghalaya;1707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1707;17;sci;31.702433;0.4;85.8208;11.887127;2.0420322;0.25004396;32.058937;0.15;82.239655;14.027573;3.3793352;0.35343412;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
West Jaintia Hills;Meghalaya;1707;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1707;17;sst;32.000473;0.42;80.05833;15.777601;4.16407;0;33.480972;0.16;73.24228;19.141594;6.9046354;0.7114876;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
North Garo Hills;Meghalaya;1708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1708;17;evs;41.74498;0.78;44.48489;38.83715;14.32689;2.3510675;49.381336;0.28;34.95901;34.344273;23.754486;6.942231;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
North Garo Hills;Meghalaya;1708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1708;17;language;45.14879;0.87;55.7997;28.432005;13.968013;1.8002803;51.86751;0.31;46.93215;25.717495;19.065428;8.284927;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
North Garo Hills;Meghalaya;1708;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1708;17;math;36.89656;0.7;55.344883;34.825287;7.754323;2.075506;44.54553;0.26;42.390175;34.024353;18.645582;4.939891;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
North Garo Hills;Meghalaya;1708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;evs;34.04513;0.6683807;61.136234;28.328606;10.359772;0.17538674;39.53951;0.22940399;51.752796;31.055065;14.264533;2.9276075;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
North Garo Hills;Meghalaya;1708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;language;37.87537;0.89792293;44.82992;40.9027;11.621525;2.6458526;46.987976;0.30008608;31.38561;41.106705;19.91013;7.597555;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
North Garo Hills;Meghalaya;1708;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;math;27.873756;0.5184996;68.40687;29.404327;2.1888068;0;33.18083;0.2069081;55.506123;34.687107;7.086099;2.7206717;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
North Garo Hills;Meghalaya;1708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;language;32.127644;0.64;64.34638;30.01441;4.1598725;1.4793336;43.523434;0.24;39.165756;40.257526;13.5062895;7.070429;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
North Garo Hills;Meghalaya;1708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;math;25.477886;0.35;48.261456;49.378017;2.360528;0;28.01267;0.14;40.959145;52.333588;5.849989;0.8572795;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
North Garo Hills;Meghalaya;1708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;sci;28.382566;0.45;73.375;23.205015;2.4991798;0.92080456;33.52325;0.15;54.732357;32.74168;9.668647;2.8573163;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
North Garo Hills;Meghalaya;1708;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1708;17;sst;28.112919;0.41;74.78652;23.338459;1.8750181;0;32.80291;0.15;57.221928;35.55221;5.7424517;1.4834106;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
North Garo Hills;Meghalaya;1708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1708;17;eng;30.4145;0.59;43.180817;24.758247;29.478329;2.582606;43.88527;0.25;22.10411;16.603762;42.124184;19.167946;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
North Garo Hills;Meghalaya;1708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1708;17;math;24.183918;0.36;47.33189;49.928665;2.7394466;0;26.41469;0.14;42.978863;49.357346;6.765574;0.89822;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
North Garo Hills;Meghalaya;1708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1708;17;mil;24.12497;0.53;98.299164;1.7008389;0;0;26.821905;0.22;90.21523;8.218768;1.5323229;0.033678126;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
North Garo Hills;Meghalaya;1708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1708;17;sci;25.94825;0.35;98.66792;1.3320782;0;0;32.058937;0.15;82.239655;14.027573;3.3793352;0.35343412;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
North Garo Hills;Meghalaya;1708;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1708;17;sst;27.85229;0.39;93.218056;6.1511135;0.33654663;0.29428226;33.480972;0.16;73.24228;19.141594;6.9046354;0.7114876;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
East Jaintia Hills;Meghalaya;1709;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1709;17;evs;51.50911;0.88;31.389761;33.896732;29.688335;5.0251703;49.381336;0.28;34.95901;34.344273;23.754486;6.942231;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
East Jaintia Hills;Meghalaya;1709;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1709;17;language;55.887768;1.05;41.10515;22.593449;23.519102;12.782301;51.86751;0.31;46.93215;25.717495;19.065428;8.284927;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
East Jaintia Hills;Meghalaya;1709;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1709;17;math;48.3663;0.86;34.68627;35.07096;24.585695;5.657072;44.54553;0.26;42.390175;34.024353;18.645582;4.939891;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
East Jaintia Hills;Meghalaya;1709;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;evs;38.578568;0.73964053;54.46257;27.862488;16.942024;0.7329199;39.53951;0.22940399;51.752796;31.055065;14.264533;2.9276075;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
East Jaintia Hills;Meghalaya;1709;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;language;44.952988;1.0143043;33.183857;43.87483;16.875223;6.0660925;46.987976;0.30008608;31.38561;41.106705;19.91013;7.597555;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
East Jaintia Hills;Meghalaya;1709;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;math;35.3994;0.6901601;51.448475;36.129444;9.180794;3.2412899;33.18083;0.2069081;55.506123;34.687107;7.086099;2.7206717;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
East Jaintia Hills;Meghalaya;1709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;language;40.16393;0.76;41.31797;45.798206;10.975783;1.9080403;43.523434;0.24;39.165756;40.257526;13.5062895;7.070429;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
East Jaintia Hills;Meghalaya;1709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;math;30.548658;0.57;40.294235;45.973156;10.6385355;3.0940752;28.01267;0.14;40.959145;52.333588;5.849989;0.8572795;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
East Jaintia Hills;Meghalaya;1709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;sci;31.986315;0.53;59.28611;29.814081;8.184534;2.715276;33.52325;0.15;54.732357;32.74168;9.668647;2.8573163;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
East Jaintia Hills;Meghalaya;1709;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1709;17;sst;32.1753;0.58;63.47404;27.571682;5.317225;3.637051;32.80291;0.15;57.221928;35.55221;5.7424517;1.4834106;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;eng;36.917686;0.91;25.554705;22.542292;46.93151;4.971492;43.88527;0.25;22.10411;16.603762;42.124184;19.167946;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;math;27.0155;0.59;40.331482;52.870396;4.8381486;1.9599762;26.41469;0.14;42.978863;49.357346;6.765574;0.89822;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;mil;25.243536;0.94;94.150795;5.361324;0.4878804;0;26.821905;0.22;90.21523;8.218768;1.5323229;0.033678126;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;sci;31.076143;0.63;87.01978;10.900134;2.0800848;0;32.058937;0.15;82.239655;14.027573;3.3793352;0.35343412;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
East Jaintia Hills;Meghalaya;1709;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1709;17;sst;30.217718;0.61;85.00884;12.424053;2.3439457;0.2231619;33.480972;0.16;73.24228;19.141594;6.9046354;0.7114876;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
South West Khasi Hills;Meghalaya;1710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1710;17;evs;46.70327;0.84;39.403835;32.460186;23.13985;4.9961257;49.381336;0.28;34.95901;34.344273;23.754486;6.942231;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
South West Khasi Hills;Meghalaya;1710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1710;17;language;49.6031;0.98;49.717407;25.215517;17.256878;7.810198;51.86751;0.31;46.93215;25.717495;19.065428;8.284927;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
South West Khasi Hills;Meghalaya;1710;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1710;17;math;42.872288;0.78;41.87284;36.247288;20.123896;1.7559754;44.54553;0.26;42.390175;34.024353;18.645582;4.939891;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
South West Khasi Hills;Meghalaya;1710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;evs;35.90207;0.7415159;57.53936;29.865042;11.396348;1.1992481;39.53951;0.22940399;51.752796;31.055065;14.264533;2.9276075;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
South West Khasi Hills;Meghalaya;1710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;language;44.82235;0.9675926;33.464596;42.549164;17.196491;6.789748;46.987976;0.30008608;31.38561;41.106705;19.91013;7.597555;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
South West Khasi Hills;Meghalaya;1710;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;math;32.22364;0.69779724;59.052677;30.172396;7.399027;3.3759003;33.18083;0.2069081;55.506123;34.687107;7.086099;2.7206717;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;language;37.75499;0.81;48.42563;42.658546;7.811876;1.103948;43.523434;0.24;39.165756;40.257526;13.5062895;7.070429;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;math;27.81802;0.61;45.95485;45.722427;7.3871455;0.93557876;28.01267;0.14;40.959145;52.333588;5.849989;0.8572795;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;sci;32.172176;0.57;58.835136;32.86668;7.0977817;1.2003999;33.52325;0.15;54.732357;32.74168;9.668647;2.8573163;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
South West Khasi Hills;Meghalaya;1710;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1710;17;sst;32.42722;0.61;62.218597;29.152931;5.405152;3.2233188;32.80291;0.15;57.221928;35.55221;5.7424517;1.4834106;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;eng;38.546455;0.73;27.577435;18.61493;45.45689;8.350745;43.88527;0.25;22.10411;16.603762;42.124184;19.167946;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;math;25.818554;0.49;47.62948;45.342247;4.2967753;2.7314994;26.41469;0.14;42.978863;49.357346;6.765574;0.89822;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;mil;22.906012;0.59;99.16985;0.8301467;0;0;26.821905;0.22;90.21523;8.218768;1.5323229;0.033678126;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;sci;30.485594;0.49;89.51948;9.736233;0.7442873;0;32.058937;0.15;82.239655;14.027573;3.3793352;0.35343412;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
South West Khasi Hills;Meghalaya;1710;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1710;17;sst;32.91985;0.54;75.82082;16.545317;7.633861;0;33.480972;0.16;73.24228;19.141594;6.9046354;0.7114876;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
South West Garo Hills;Meghalaya;1711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1711;17;evs;39.622036;1.05;52.335106;26.687933;16.143568;4.833392;49.381336;0.28;34.95901;34.344273;23.754486;6.942231;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
South West Garo Hills;Meghalaya;1711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1711;17;language;41.423107;1.16;61.619583;20.618048;11.946976;5.8153906;51.86751;0.31;46.93215;25.717495;19.065428;8.284927;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
South West Garo Hills;Meghalaya;1711;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1711;17;math;37.805824;0.99;57.932686;23.988087;15.031312;3.0479155;44.54553;0.26;42.390175;34.024353;18.645582;4.939891;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
South West Garo Hills;Meghalaya;1711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;evs;40.286007;0.9919983;46.86552;33.245342;17.200346;2.6887934;39.53951;0.22940399;51.752796;31.055065;14.264533;2.9276075;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
South West Garo Hills;Meghalaya;1711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;language;43.066196;1.1973416;41.28597;33.46202;20.149637;5.1023717;46.987976;0.30008608;31.38561;41.106705;19.91013;7.597555;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
South West Garo Hills;Meghalaya;1711;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;math;33.59998;0.9439078;52.787548;36.094604;8.902734;2.2151158;33.18083;0.2069081;55.506123;34.687107;7.086099;2.7206717;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;language;33.914295;0.61;57.540524;36.027767;4.2802277;2.1514814;43.523434;0.24;39.165756;40.257526;13.5062895;7.070429;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;math;27.117245;0.43;42.217033;50.861385;6.8048415;0.11673999;28.01267;0.14;40.959145;52.333588;5.849989;0.8572795;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;sci;28.329546;0.46;70.038826;26.515778;3.319417;0.12597619;33.52325;0.15;54.732357;32.74168;9.668647;2.8573163;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
South West Garo Hills;Meghalaya;1711;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1711;17;sst;29.231226;0.48;69.4858;25.897682;3.9034488;0.7130656;32.80291;0.15;57.221928;35.55221;5.7424517;1.4834106;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;eng;38.834095;0.63;36.52112;17.321104;31.00969;15.1480875;43.88527;0.25;22.10411;16.603762;42.124184;19.167946;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;math;26.680264;0.45;36.291782;56.189793;7.5184245;0;26.41469;0.14;42.978863;49.357346;6.765574;0.89822;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;mil;26.290354;0.53;98.363686;1.6363153;0;0;26.821905;0.22;90.21523;8.218768;1.5323229;0.033678126;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;sci;31.56316;0.46;78.27271;19.780235;1.9470521;0;32.058937;0.15;82.239655;14.027573;3.3793352;0.35343412;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
South West Garo Hills;Meghalaya;1711;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1711;17;sst;30.903084;0.42;77.71043;17.739866;4.5497055;0;33.480972;0.16;73.24228;19.141594;6.9046354;0.7114876;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Senapati;Manipur;1401;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1401;14;evs;69.1774;0.85;8.332193;28.926378;41.756393;20.985035;61.727554;0.29;16.637144;32.788437;35.65045;14.923966;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Senapati;Manipur;1401;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1401;14;language;74.31173;0.96;14.013068;26.87513;39.120903;19.990898;65.2424;0.33;26.682173;28.005245;28.519684;16.792898;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Senapati;Manipur;1401;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1401;14;math;64.867035;0.87;10.166142;33.086002;41.21319;15.534665;58.576176;0.29;21.34778;34.0712;31.181759;13.399259;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Senapati;Manipur;1401;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;evs;62.068844;0.99815845;15.559954;29.63221;33.732086;21.07575;49.90383;0.2781804;27.333607;39.926197;27.16543;5.574766;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Senapati;Manipur;1401;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;language;71.89047;1.1690389;7.9026794;23.203543;39.177666;29.716112;60.858562;0.34089747;15.783024;32.510094;37.03689;14.669996;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Senapati;Manipur;1401;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;math;54.556255;1.0458914;20.538313;37.96346;23.663908;17.834322;43.744553;0.27679083;30.033195;47.61582;17.726093;4.624888;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;language;58.534027;0.92;10.196196;48.30965;28.305117;13.189037;59.871746;0.29;16.020227;36.644447;25.793825;21.541502;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;math;30.812338;0.51;27.118753;59.077034;13.750529;0.053682454;37.58017;0.22;23.307682;47.953766;20.607822;8.13073;36.02219;0.03;27.439743;45.841908;18.719763;7.9985876
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;sci;39.741306;0.66;28.979076;47.51619;19.597729;3.907003;43.46115;0.21;29.430508;34.019066;24.70739;11.843036;39.385117;0.02;37.060844;35.04948;19.444653;8.445024
Senapati;Manipur;1401;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1401;14;sst;41.184147;0.74;31.718283;47.30586;12.386463;8.589394;40.55273;0.21;34.086365;45.804913;13.338448;6.770274;39.339584;0.02;38.987644;41.025356;11.536463;8.450536
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;eng;55.381233;0.94;4.759052;6.6363726;59.482838;29.121738;55.597744;0.3;11.842428;10.49468;38.077156;39.585735;43.18472;0.03;23.415964;17.139278;40.957005;18.487753
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;math;30.068531;0.8;34.082706;51.326035;11.897344;2.6939166;31.513699;0.2;27.858107;52.900375;15.995891;3.2456272;32.09475;0.02;30.302073;47.24295;16.902634;5.552343
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;mil;27.854883;0.78;87.20325;12.796751;0;0;28.498688;0.22;87.72987;10.129229;2.0466294;0.094271556;41.25734;0.02;52.999435;36.527493;10.019287;0.45378292
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;sci;34.265682;0.63;78.55366;16.637037;4.8093095;0;38.314457;0.19;64.85332;23.521704;10.673722;0.95125794;34.924866;0.02;73.978836;17.350159;7.5460706;1.1249354
Senapati;Manipur;1401;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1401;14;sst;38.651314;0.65;54.160477;33.51896;12.320563;0;41.53543;0.21;49.243393;28.313313;18.839718;3.6035762;37.30951;0.02;61.652294;23.456585;12.647926;2.2431936
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;evs;61.680233;1.18;22.284714;25.146688;35.59622;16.97238;61.727554;0.29;16.637144;32.788437;35.65045;14.923966;57.41111;0.04;22.338152;33.771004;32.79752;11.093328
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;language;66.74094;1.29;26.712334;23.163998;31.233486;18.890182;65.2424;0.33;26.682173;28.005245;28.519684;16.792898;61.880035;0.04;29.44932;31.762106;26.024948;12.763626
Tamenglong;Manipur;1402;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1402;14;math;58.70758;1.13;23.800905;27.719547;37.190403;11.289144;58.576176;0.29;21.34778;34.0712;31.181759;13.399259;56.943943;0.04;23.391294;34.349876;30.085152;12.173678
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;evs;45.811264;1.124888;37.080597;40.009224;18.73893;4.171251;49.90383;0.2781804;27.333607;39.926197;27.16543;5.574766;48.48748;0.032;34.03399;33.798176;26.139814;6.0280204
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;language;54.069332;1.376085;20.33185;39.36567;30.129457;10.173023;60.858562;0.34089747;15.783024;32.510094;37.03689;14.669996;55.19833;0.039;21.463112;36.97546;31.511375;10.050052
Tamenglong;Manipur;1402;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;math;38.28609;0.9507048;41.382263;44.62311;13.314794;0.67983234;43.744553;0.27679083;30.033195;47.61582;17.726093;4.624888;43.716213;0.032;34.361935;40.799362;19.229385;5.609317
Tamenglong;Manipur;1402;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1402;14;language;53.24149;1.26;21.66257;44.390602;19.423393;14.523434;59.871746;0.29;16.020227;36.644447;25.793825;21.541502;52.9731;0.03;21.390825;44.820797;21.690048;12.09833
