district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;central_govt;central_govt_basic_and_below_basic;central_govt_proficient_and_advance;govt;govt_aided;govt_aided_basic_and_below_basic;govt_aided_proficient_and_advance;govt_basic_and_below_basic;govt_proficient_and_advance;private;private_basic_and_below_basic;private_proficient_and_advance
Pudukkottai;Tamil Nadu;3322;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3322;33;language;0;0;0;59.22121;45.06295;86.77291;13.227089;70.453735;29.54626;40.777958;85.75325;14.246747
Pudukkottai;Tamil Nadu;3322;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3322;33;math;0;0;0;53.499336;44.195377;77.02887;22.971132;67.18622;32.813778;43.667885;78.47241;21.52759
Pudukkottai;Tamil Nadu;3322;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;evs;0;0;0;41.05114;35.800087;89.189186;10.810811;75.66013;24.339865;33.062702;95.49335;4.5066543
Pudukkottai;Tamil Nadu;3322;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;language;0;0;0;44.31532;38.56209;83.13725;16.862745;73.76142;26.238577;37.857258;88.324394;11.67561
Pudukkottai;Tamil Nadu;3322;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;math;0;0;0;35.944168;34.054054;88.41699;11.583012;82.74734;17.252665;31.520042;96.98729;3.0127091
Pudukkottai;Tamil Nadu;3322;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;language;0;0;0;36.854816;39.618515;87.920395;12.079606;91.94861;8.051389;46.256855;82.189064;17.81094
Pudukkottai;Tamil Nadu;3322;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;math;0;0;0;24.422876;26.055792;96.481834;3.5181668;98.99811;1.0018938;27.92072;94.32776;5.6722383
Pudukkottai;Tamil Nadu;3322;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;sci;0;0;0;30.002552;29.384037;97.265526;2.734477;96.998344;3.0016592;34.270725;88.37677;11.623231
Pudukkottai;Tamil Nadu;3322;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3322;33;sst;0;0;0;30.460775;31.090714;96.10269;3.8973072;98.09291;1.9070904;31.957958;96.86363;3.1363716
Pudukkottai;Tamil Nadu;3322;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3322;33;eng;0;0;0;31.315832;34.68464082;54.33444304;45.66555696;63.699043;36.300957;52.46081;19.451553;80.54845
Pudukkottai;Tamil Nadu;3322;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3322;33;math;0;0;0;24.239;24.64853147;96.90604523;3.093954766;98.89201;1.107984;26.406504;94.94487;5.0551267
Pudukkottai;Tamil Nadu;3322;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3322;33;mil;0;0;0;36.30257;38.07468997;96.04998943;3.950010569;96.76449;3.2355115;41.224915;95.369286;4.630713
Pudukkottai;Tamil Nadu;3322;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3322;33;sci;0;0;0;31.054028;32.37106091;99.71464807;0.285351934;100;0;33.37338;97.38879;2.6112127
Pudukkottai;Tamil Nadu;3322;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3322;33;sst;0;0;0;32.94897;32.4434052;98.52171845;1.478281547;98.619446;1.3805565;35.469032;94.93297;5.0670323
Sivagangai;Tamil Nadu;3323;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3323;33;evs;32.131126;92.00828;7.991719;69.95482;65.23375;40.383434;59.616566;36.633854;63.366146;47.08677;70.01384;29.986158
Sivagangai;Tamil Nadu;3323;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3323;33;language;37.695286;92.94154;7.058455;75.48552;68.99324;50.769417;49.230583;37.66048;62.33952;51.138416;73.25514;26.744858
Sivagangai;Tamil Nadu;3323;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3323;33;math;33.963654;95.23052;4.7694755;68.128174;62.474197;47.12417;52.87583;41.708;58.292;47.272953;68.16671;31.833286
Sivagangai;Tamil Nadu;3323;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;evs;42.762596;83.85017;16.149832;48.16119;50.546783;59.148945;40.851055;64.67064;35.329365;36.367004;89.26525;10.734748
Sivagangai;Tamil Nadu;3323;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;language;44.812122;78.69697;21.30303;53.26444;54.742374;59.43515;40.56485;60.08191;39.91809;38.35202;85.774826;14.225175
Sivagangai;Tamil Nadu;3323;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;math;37.804546;88.69697;11.30303;47.62035;46.02106;71.05877;28.941227;67.57838;32.421623;32.08482;95.945496;4.054506
Sivagangai;Tamil Nadu;3323;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;language;61.953907;50.936157;49.063843;40.000515;42.73212;84.17014;15.829857;89.57152;10.428482;48.3333;76.32677;23.673233
Sivagangai;Tamil Nadu;3323;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;math;33.588203;94.52319;5.476805;30.474304;27.65642;95.17666;4.823343;87.69746;12.3025465;28.076572;95.90145;4.0985484
Sivagangai;Tamil Nadu;3323;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;sci;46.439724;50.390648;49.609352;31.115253;32.409794;92.532364;7.4676385;92.56205;7.437947;34.036537;87.52494;12.475056
Sivagangai;Tamil Nadu;3323;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3323;33;sst;38.27583;84.26901;15.730987;32.319653;32.32177;94.8153;5.1847024;96.46333;3.5366645;33.578083;93.16258;6.837421
Sivagangai;Tamil Nadu;3323;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3323;33;eng;65.52265;5.284553;94.71545;38.90573;37.35714771;47.79953961;52.20046039;41.56593;58.43407;55.65763;14.210738;85.78926
Sivagangai;Tamil Nadu;3323;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3323;33;math;45.987225;24.593496;75.4065;26.824114;24.68623362;97.03652968;2.96347032;92.9351;7.064904;28.69306;90.71724;9.282764
Sivagangai;Tamil Nadu;3323;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3323;33;mil;45.673634;88.61789;11.382113;38.467674;38.26985133;98.4261796;1.573820396;96.6138;3.3862023;42.346184;94.001205;5.998791
Sivagangai;Tamil Nadu;3323;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3323;33;sci;47.52613;66.666664;33.333332;31.33102;31.47513922;99.7965961;0.203403902;99.29508;0.70492154;35.060406;96.02599;3.9740102
Sivagangai;Tamil Nadu;3323;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3323;33;sst;47.694542;60.97561;39.02439;32.76985;32.56891958;97.83965433;2.160345673;97.97872;2.0212767;37.927887;88.04523;11.95477
Madurai;Tamil Nadu;3324;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3324;33;evs;57.897472;59.808136;40.191864;52.197895;66.7718;42.153263;57.846737;64.08744;35.91256;49.858067;67.03889;32.961117
Madurai;Tamil Nadu;3324;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3324;33;language;61.584118;69.73675;30.263252;55.27018;67.93837;55.09575;44.90425;71.322205;28.677794;54.150364;72.95268;27.04732
Madurai;Tamil Nadu;3324;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3324;33;math;57.023727;69.51638;30.483622;48.65116;66.185036;47.536705;52.463295;70.31682;29.683186;50.24581;67.507195;32.492805
Madurai;Tamil Nadu;3324;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;evs;39.428085;85.487335;14.512661;51.352505;51.032448;65.486725;34.513275;60.88108;39.11892;42.81759;78.71028;21.28972
Madurai;Tamil Nadu;3324;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;language;48.333435;72.041916;27.95808;57.147278;51.124146;65.98241;34.017597;53.89254;46.10746;47.926273;71.99307;28.006931
Madurai;Tamil Nadu;3324;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;math;36.30414;89.81757;10.182426;50.291164;45.42647;72.64706;27.352942;65.56312;34.436882;38.171734;85.03545;14.964546
Madurai;Tamil Nadu;3324;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;language;47.406666;76.03062;23.969383;34.63926;40.899452;87.52294;12.477059;92.45519;7.544806;55.850018;60.000107;39.999893
Madurai;Tamil Nadu;3324;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;math;28.758585;94.023346;5.976652;27.244625;28.97002;92.71986;7.280143;93.25925;6.7407556;31.344517;89.58122;10.41878
Madurai;Tamil Nadu;3324;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;sci;35.040794;80.33004;19.66996;28.456762;31.385668;91.935844;8.064153;96.16938;3.8306208;40.275036;71.07691;28.92309
Madurai;Tamil Nadu;3324;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3324;33;sst;31.29331;97.03258;2.9674256;28.88777;32.3142;94.56738;5.432618;98.579155;1.4208444;35.70867;88.41888;11.581123
Madurai;Tamil Nadu;3324;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3324;33;eng;45.725506;39.681004;60.318996;33.53255;34.27111427;52.85000694;47.14999306;58.119385;41.880615;62.327866;9.81352;90.18648
Madurai;Tamil Nadu;3324;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3324;33;math;33.38275;74.343636;25.65636;26.663078;24.69361655;99.65158285;0.348417147;92.57458;7.425426;30.801031;83.62456;16.375444
Madurai;Tamil Nadu;3324;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3324;33;mil;38.909935;98.8996;1.1004053;36.719826;38.03543498;95.04014078;4.959859216;96.63919;3.360812;45.43039;89.50218;10.497816
Madurai;Tamil Nadu;3324;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3324;33;sci;35.574844;90.98314;9.016859;30.022413;31.69562513;99.6513664;0.348633595;100;0;37.61046;91.566864;8.433138
Madurai;Tamil Nadu;3324;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3324;33;sst;36.96078;88.50443;11.495571;32.576923;33.07642242;99.02689875;0.97310125;97.26778;2.732225;42.168144;77.56115;22.438852
Theni;Tamil Nadu;3325;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3325;33;evs;69.55366;32.193733;67.80627;47.230175;47.69055;76.958336;23.041662;71.79414;28.205856;39.69579;90.16297;9.83703
Theni;Tamil Nadu;3325;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3325;33;language;75.4226;46.153847;53.846153;47.57128;50.575798;78.140205;21.859793;79.08654;20.913462;44.167896;87.010826;12.98917
Theni;Tamil Nadu;3325;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3325;33;math;53.02497;69.08832;30.91168;47.154408;43.914066;81.13419;18.865803;76.90234;23.097656;37.92892;91.17141;8.828587
Theni;Tamil Nadu;3325;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;evs;58.85226;46.615383;53.384617;37.889843;37.301586;90.99379;9.006211;85.60252;14.397475;38.043156;90.91507;9.084934
Theni;Tamil Nadu;3325;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;language;67.726006;31.582418;68.41758;42.125008;38.599792;89.02821;10.9717865;83.34807;16.651934;40.041786;82.57958;17.420416
Theni;Tamil Nadu;3325;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;math;59.24286;50.923077;49.076923;36.3843;31.619938;95.01558;4.9844236;86.948326;13.051673;33.841103;94.756905;5.243094
Theni;Tamil Nadu;3325;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;language;29.648726;96.26301;3.736989;33.478622;38.768497;90.66574;9.33426;98.10145;1.8985504;49.652977;73.45372;26.546278
Theni;Tamil Nadu;3325;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;math;23.388025;100;0;25.614124;25.707594;97.77282;2.2271812;96.079994;3.9200087;29.59187;94.17281;5.8271856
Theni;Tamil Nadu;3325;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;sci;26.093235;100;0;27.697458;29.316214;95.05943;4.940568;97.336266;2.6637352;34.294724;88.141685;11.858317
Theni;Tamil Nadu;3325;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3325;33;sst;28.014894;100;0;28.92199;30.24756;95.1876;4.8123975;99.54894;0.45105395;34.317795;92.51497;7.48503
Theni;Tamil Nadu;3325;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3325;33;eng;34.761906;66.666664;33.333332;28.945333;30.93001429;66.13243704;33.86756296;75.06997;24.930027;53.32342;20.635262;79.36474
Theni;Tamil Nadu;3325;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3325;33;math;21.428572;100;0;23.961823;24.62199553;95.99722351;4.002776492;98.763176;1.2368267;28.191645;90.561676;9.43832
Theni;Tamil Nadu;3325;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3325;33;mil;35.714287;100;0;34.952168;37.94625153;96.2033223;3.796677696;98.61082;1.3891846;39.6205;91.63622;8.363779
Theni;Tamil Nadu;3325;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3325;33;sci;35.238094;100;0;29.651525;31.06838356;100;0;98.89729;1.1027076;35.883602;93.2188;6.781198
Theni;Tamil Nadu;3325;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3325;33;sst;31.428572;100;0;30.146215;31.82343793;98.84075252;1.159247483;99.83209;0.16790773;39.134296;85.71174;14.2882595
Virudhunagar;Tamil Nadu;3326;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3326;33;evs;41.77778;93.333336;6.6666665;65.31592;69.707375;36.73132;63.26868;42.490482;57.509518;51.788322;71.158356;28.841646
Virudhunagar;Tamil Nadu;3326;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3326;33;language;44;90;10;70.38659;74.62416;40.612038;59.387962;52.2635;47.7365;53.79607;69.97402;30.025982
Virudhunagar;Tamil Nadu;3326;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3326;33;math;40.39216;93.333336;6.6666665;64.82824;70.04217;36.294926;63.705074;49.515255;50.484745;56.003075;66.59999;33.400005
Virudhunagar;Tamil Nadu;3326;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;evs;33.148148;100;0;52.42272;52.61438;59.411766;40.588234;60.34823;39.65177;37.26053;92.35786;7.6421432
Virudhunagar;Tamil Nadu;3326;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;language;38.22222;93.333336;6.6666665;55.03491;55.901962;59.411766;40.588234;56.11814;43.88186;41.30178;82.52135;17.478655
Virudhunagar;Tamil Nadu;3326;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;math;30.833334;100;0;50.980587;51.505848;63.157894;36.842106;62.104107;37.895893;32.981693;94.637474;5.3625298
Virudhunagar;Tamil Nadu;3326;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;language;36.309784;96.71725;3.2827554;37.45458;43.842278;83.52127;16.47873;90.245346;9.754657;54.789005;65.26449;34.73551
Virudhunagar;Tamil Nadu;3326;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;math;27.386429;100;0;27.97356;29.291101;92.08861;7.9113955;93.97599;6.02401;31.3423;88.70226;11.297739
Virudhunagar;Tamil Nadu;3326;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;sci;29.501049;95.55511;4.4448957;30.389927;31.926823;90.872574;9.127428;93.78341;6.216592;40.09747;70.76916;29.230843
Virudhunagar;Tamil Nadu;3326;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3326;33;sst;28.267883;98.34443;1.6555713;30.01922;33.900684;92.89689;7.103111;95.175896;4.8241057;37.483593;87.77493;12.225067
Virudhunagar;Tamil Nadu;3326;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3326;33;eng;60;8.333333;91.666664;32.0922;38.959599;45.55423447;54.44576553;61.689556;38.310444;55.73684;14.314654;85.68535
Virudhunagar;Tamil Nadu;3326;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3326;33;math;28.571428;75;25;26.437784;25.13287873;98.12194513;1.878054874;88.43547;11.5645275;30.44682;85.08664;14.91336
Virudhunagar;Tamil Nadu;3326;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3326;33;mil;35.238094;100;0;36.34874;38.77898529;95.55470349;4.445296508;96.75532;3.2446787;42.392776;92.755005;7.2449927
Virudhunagar;Tamil Nadu;3326;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3326;33;sci;33.095238;91.666664;8.333333;31.206896;31.68356296;99.57345985;0.426540146;98.554695;1.4453065;35.415382;94.02905;5.970951
Virudhunagar;Tamil Nadu;3326;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3326;33;sst;43.095238;83.333336;16.666666;32.643307;35.21314643;96.0583995;3.941600502;97.14258;2.8574195;40.789074;82.15009;17.849907
Ramanathapuram;Tamil Nadu;3327;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3327;33;evs;38.71809;84.573006;15.426997;56.948463;49.288803;68.185394;31.814602;55.799713;44.200287;37.64136;86.42374;13.576265
Ramanathapuram;Tamil Nadu;3327;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3327;33;language;38.045914;91.12948;8.870523;60.289406;51.35934;72.59752;27.402481;63.74263;36.25737;44.81934;84.64535;15.354652
Ramanathapuram;Tamil Nadu;3327;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3327;33;math;35.966618;96.666664;3.3333333;53.506027;47.197395;70.5255;29.474503;62.0377;37.9623;40.74741;83.00595;16.99405
Ramanathapuram;Tamil Nadu;3327;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;evs;32.77778;95.55556;4.4444447;43.722305;44.72222;68.666664;31.333334;75.23078;24.769217;29.237085;97.68435;2.3156495
Ramanathapuram;Tamil Nadu;3327;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;language;40.296295;86.666664;13.333333;49.119564;48.60068;68.259384;31.740614;69.10196;30.898043;31.597336;94.06997;5.9300313
Ramanathapuram;Tamil Nadu;3327;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;math;30.666666;96.666664;3.3333333;39.574745;40.916668;74;26;80.10008;19.899918;28.179482;99.476425;0.5235772
Ramanathapuram;Tamil Nadu;3327;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;language;59.67355;60;40;40.373432;42.286102;88.77103;11.228975;87.75756;12.242439;47.974365;78.306725;21.693277
Ramanathapuram;Tamil Nadu;3327;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;math;32.55531;93.46555;6.53445;27.352839;28.849125;93.29195;6.7080564;93.016754;6.9832487;28.595303;93.295;6.705001
Ramanathapuram;Tamil Nadu;3327;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;sci;40.936577;74.557526;25.442478;31.563757;33.64939;88.12974;11.870258;92.07212;7.9278803;33.792114;89.05624;10.943765
Ramanathapuram;Tamil Nadu;3327;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3327;33;sst;35.474926;89.08555;10.914454;32.14281;33.566635;92.61232;7.3876815;94.5201;5.4798975;34.164185;94.29838;5.701625
Ramanathapuram;Tamil Nadu;3327;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3327;33;eng;47.83279;27.935606;72.06439;34.443542;35.45172782;49.02739182;50.97260818;56.416473;43.583527;47.921925;27.481367;72.51863
Ramanathapuram;Tamil Nadu;3327;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3327;33;math;29.372293;76.51515;23.484848;27.347849;26.64284675;93.02650899;6.973491012;88.83428;11.165717;25.513252;96.15283;3.8471649
Ramanathapuram;Tamil Nadu;3327;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3327;33;mil;38.214287;87.5;12.5;36.75787;41.08250606;94.58805992;5.411940081;97.28465;2.7153504;38.26939;97.10807;2.89193
Ramanathapuram;Tamil Nadu;3327;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3327;33;sci;34.31277;100;0;29.812334;33.7103694;99.52552356;0.47447644;100;0;31.75403;96.83565;3.1643536
Ramanathapuram;Tamil Nadu;3327;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3327;33;sst;44.62933;73.01136;26.988636;32.57752;34.06926407;96.70669578;3.293304221;97.054596;2.9454052;34.999348;92.73825;7.2617464
Thoothukkudi;Tamil Nadu;3328;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3328;33;evs;58.412697;66.666664;33.333332;54.610443;63.675873;40.131958;59.868042;59.999313;40.000687;50.61364;73.101715;26.898285
Thoothukkudi;Tamil Nadu;3328;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3328;33;language;61.904762;66.666664;33.333332;59.73191;67.41679;57.262753;42.737247;62.410862;37.589138;55.121746;74.07214;25.92786
Thoothukkudi;Tamil Nadu;3328;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3328;33;math;63.585434;47.61905;52.38095;50.97762;58.64145;51.06622;48.93378;65.79119;34.208805;51.60109;73.48096;26.51904
Thoothukkudi;Tamil Nadu;3328;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;evs;47.407406;73.333336;26.666666;49.75936;49.508358;64.89675;35.103245;61.742374;38.257626;39.23013;89.671555;10.328444
Thoothukkudi;Tamil Nadu;3328;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;language;57.77778;53.333332;46.666668;54.690277;55.903614;59.638554;40.361446;55.066982;44.933018;44.390827;74.51785;25.48215
Thoothukkudi;Tamil Nadu;3328;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;math;40.666668;80;20;49.637726;45.648968;70.20649;29.79351;58.47962;41.52038;35.114635;93.950554;6.0494485
Thoothukkudi;Tamil Nadu;3328;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;language;0;0;0;40.76021;41.071095;84.59043;15.409566;88.42254;11.577457;57.178307;59.794;40.206
Thoothukkudi;Tamil Nadu;3328;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;math;0;0;0;26.598402;27.443737;93.844925;6.1550756;96.53677;3.4632237;31.955261;83.52703;16.472971
Thoothukkudi;Tamil Nadu;3328;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;sci;0;0;0;30.898571;29.842262;94.27046;5.729542;93.58696;6.413038;40.08517;69.51046;30.489538
Thoothukkudi;Tamil Nadu;3328;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3328;33;sst;0;0;0;31.280197;33.03424;93.01447;6.9855247;96.23981;3.7601893;38.063877;87.65632;12.343679
Thoothukkudi;Tamil Nadu;3328;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3328;33;eng;0;0;0;31.92562;34.53665003;54.89504581;45.10495419;64.036385;35.963615;59.740047;11.933908;88.06609
Thoothukkudi;Tamil Nadu;3328;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3328;33;math;0;0;0;26.434053;24.06927266;98.64902835;1.350971648;93.39634;6.6036572;28.565073;89.884735;10.115267
Thoothukkudi;Tamil Nadu;3328;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3328;33;mil;0;0;0;36.304733;39.75179305;96.35162207;3.648377929;97.36224;2.6377563;42.48713;93.12267;6.87733
Thoothukkudi;Tamil Nadu;3328;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3328;33;sci;0;0;0;32.06157;31.7482387;99.71172096;0.288279036;100;0;37.022434;93.52367;6.4763355
Thoothukkudi;Tamil Nadu;3328;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3328;33;sst;0;0;0;32.60957;33.95967903;97.4333337;2.566666302;98.41159;1.5884063;40.26349;84.80402;15.195977
Tirunelveli;Tamil Nadu;3329;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3329;33;evs;58.629166;52.71396;47.28604;50.742447;60.624302;52.50836;47.49164;63.803265;36.196735;58.105625;51.60369;48.39631
Tirunelveli;Tamil Nadu;3329;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3329;33;language;68.64057;47.359436;52.640564;55.947403;65.128204;59.866222;40.133778;68.2859;31.714102;60.255444;63.911488;36.088512
Tirunelveli;Tamil Nadu;3329;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3329;33;math;57.53199;61.198067;38.801933;48.238384;60.02361;56.856186;43.143814;72.44561;27.554392;61.37654;45.747913;54.252087
Tirunelveli;Tamil Nadu;3329;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;evs;56.24963;50.7496;49.2504;47.85293;52.496246;57.432434;42.567566;67.89971;32.10029;36.299633;89.9673;10.032703
Tirunelveli;Tamil Nadu;3329;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;language;59.460926;44.747475;55.252525;51.24653;58.389263;51.34228;48.65772;63.24577;36.75423;41.11885;80.47875;19.521248
Tirunelveli;Tamil Nadu;3329;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;math;50.723816;60.717705;39.282295;48.330727;46.95286;67.003365;32.99663;66.54669;33.45331;33.69647;93.430984;6.5690145
Tirunelveli;Tamil Nadu;3329;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;language;66.67614;40.45135;59.54865;40.70453;44.46317;83.16749;16.832508;88.249176;11.750823;53.140015;64.29935;35.70065
Tirunelveli;Tamil Nadu;3329;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;math;38.382214;65.9628;34.0372;32.85024;29.181192;88.08188;11.918123;79.67861;20.321386;31.65469;89.01538;10.984615
Tirunelveli;Tamil Nadu;3329;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;sci;49.139004;41.726032;58.273968;34.372845;33.32506;90.077545;9.922452;85.12743;14.872568;39.556183;74.861336;25.138664
Tirunelveli;Tamil Nadu;3329;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3329;33;sst;43.648346;72.66558;27.334421;33.16033;33.306;93.29599;6.704011;93.27275;6.7272506;36.900673;87.98772;12.012284
Tirunelveli;Tamil Nadu;3329;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3329;33;eng;60.434525;5.625;94.375;37.971058;38.66816938;45.34352681;54.65647319;45.168045;54.831955;59.167957;12.074758;87.92524
Tirunelveli;Tamil Nadu;3329;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3329;33;math;40.041668;52.5;47.5;28.943237;25.24311187;97.36193962;2.638060379;84.933685;15.066316;30.858156;82.836494;17.16351
Tirunelveli;Tamil Nadu;3329;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3329;33;mil;46.142857;55;45;37.013214;39.77835994;95.65552076;4.344479235;98.711266;1.2887349;44.119827;91.79645;8.203551
Tirunelveli;Tamil Nadu;3329;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3329;33;sci;37.160713;88.75;11.25;31.164942;31.72555884;99.89382217;0.10617783;97.04805;2.9519536;36.12843;93.74047;6.259526
Tirunelveli;Tamil Nadu;3329;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3329;33;sst;51.190475;51.458332;48.541668;32.5347;33.16876995;98.4009759;1.599024105;96.618706;3.3812933;39.939587;82.951706;17.04829
Krishnagiri;Tamil Nadu;3331;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3331;33;evs;0;0;0;62.8324;79.43458;15.242728;84.75727;50.88474;49.11526;55.095627;68.03268;31.967325
Krishnagiri;Tamil Nadu;3331;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3331;33;language;0;0;0;66.949776;82.39297;34.75727;65.24273;62.981186;37.018814;58.9537;68.03268;31.967325
Krishnagiri;Tamil Nadu;3331;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3331;33;math;0;0;0;61.05626;78.3434;15.027726;84.972275;49.140305;50.859695;53.498356;65.06539;34.934612
