district_name;state_name;udise_district_code;grade;updated_at;created_at;district_id;state_id;subject;rural;rural_basic_and_below_basic;rural_proficient_and_advance;urban;urban_basic_and_below_basic;urban_proficient_and_advance
Palakkad;Kerala;3206;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3206;32;evs;64.01819;46.519985;53.480015;62.73736;51.253803;48.746197
Palakkad;Kerala;3206;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3206;32;language;71.97088;47.533386;52.466614;66.47153;56.882233;43.117767
Palakkad;Kerala;3206;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3206;32;math;59.10358;57.299107;42.700893;62.11917;55.898186;44.101814
Palakkad;Kerala;3206;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;evs;47.46491;71.63315;28.366852;45.943584;76.22133;23.778667
Palakkad;Kerala;3206;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;language;53.518497;59.121357;40.878643;56.823673;57.39846;42.60154
Palakkad;Kerala;3206;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;math;41.42619;80.10132;19.898684;39.26205;86.00063;13.999363
Palakkad;Kerala;3206;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;language;52.019146;71.55871;28.441296;58.024086;57.446846;42.553154
Palakkad;Kerala;3206;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;math;28.797247;92.803825;7.196173;30.105381;90.78149;9.218513
Palakkad;Kerala;3206;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;sci;37.83062;79.20316;20.79684;39.59822;70.59659;29.403416
Palakkad;Kerala;3206;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3206;32;sst;34.582787;91.37629;8.623707;35.82336;86.07865;13.921348
Palakkad;Kerala;3206;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3206;32;eng;46.98832;33.48772;66.512276;44.744297;41.887875;58.112125
Palakkad;Kerala;3206;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3206;32;math;26.233912;95.46815;4.5318513;29.564304;89.49258;10.507422
Palakkad;Kerala;3206;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3206;32;mil;44.735817;89.62724;10.372754;45.094707;86.53524;13.464756
Palakkad;Kerala;3206;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3206;32;sci;33.72935;95.64674;4.353255;34.24816;93.16566;6.8343453
Palakkad;Kerala;3206;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3206;32;sst;36.05701;91.88868;8.11132;38.339306;84.047615;15.952386
Thrissur;Kerala;3207;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3207;32;evs;65.80447;42.199318;57.800682;61.35343;59.165974;40.834026
Thrissur;Kerala;3207;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3207;32;language;73.79361;46.165447;53.834553;69.68464;54.37001;45.62999
Thrissur;Kerala;3207;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3207;32;math;63.898785;53.41425;46.58575;57.402405;62.314495;37.685505
Thrissur;Kerala;3207;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;evs;49.9011;68.28654;31.713459;47.132057;77.962906;22.037094
Thrissur;Kerala;3207;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;language;59.893757;51.4887;48.5113;58.84049;51.81589;48.18411
Thrissur;Kerala;3207;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;math;42.13474;81.223366;18.776638;39.376583;90.20349;9.796509
Thrissur;Kerala;3207;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;language;59.55628;54.981823;45.018177;62.2365;50.449825;49.550175
Thrissur;Kerala;3207;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;math;31.99624;85.41837;14.581629;31.7806;86.44038;13.559625
Thrissur;Kerala;3207;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;sci;42.195747;67.46837;32.53163;43.60623;64.686615;35.31339
Thrissur;Kerala;3207;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3207;32;sst;38.07291;84.863434;15.13657;38.514385;81.87717;18.122833
Thrissur;Kerala;3207;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3207;32;eng;53.43067;20.36601;79.63399;60.51774;13.903588;86.09641
Thrissur;Kerala;3207;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3207;32;math;29.97771;86.4211;13.578903;30.33091;84.63225;15.367752
Thrissur;Kerala;3207;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3207;32;mil;48.40914;84.40959;15.590405;48.460896;83.259575;16.740429
Thrissur;Kerala;3207;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3207;32;sci;35.456703;94.67364;5.3263655;38.09534;90.70822;9.29178
Thrissur;Kerala;3207;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3207;32;sst;41.067093;81.34526;18.654737;41.86943;80.5244;19.475601
Ernakulam;Kerala;3208;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3208;32;evs;70.185;34.719173;65.28083;67.92274;41.240044;58.759956
Ernakulam;Kerala;3208;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3208;32;language;80.36794;32.79014;67.20986;76.427124;38.146793;61.853207
Ernakulam;Kerala;3208;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3208;32;math;63.451447;50.233585;49.766415;63.623238;53.897755;46.102245
Ernakulam;Kerala;3208;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;evs;49.01159;75.29492;24.70508;63.513905;43.30813;56.69187
Ernakulam;Kerala;3208;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;language;59.87062;49.68146;50.31854;73.87547;27.340036;72.659966
Ernakulam;Kerala;3208;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;math;42.477085;84.14238;15.857621;54.759693;60.314854;39.685146
Ernakulam;Kerala;3208;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;language;58.205338;57.53992;42.46008;67.81661;36.673466;63.326534
Ernakulam;Kerala;3208;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;math;30.986233;89.83169;10.168311;36.999184;75.18841;24.811592
Ernakulam;Kerala;3208;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;sci;41.625805;68.477455;31.522541;49.477943;51.390366;48.609634
Ernakulam;Kerala;3208;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3208;32;sst;37.270832;85.12804;14.871963;43.82562;70.78735;29.21265
Ernakulam;Kerala;3208;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3208;32;eng;59.62642;16.978064;83.021935;64.022385;10.640258;89.35974
Ernakulam;Kerala;3208;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3208;32;math;32.2987;79.21026;20.789743;35.83297;67.53578;32.464222
Ernakulam;Kerala;3208;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3208;32;mil;50.495686;79.440605;20.559393;48.770847;81.35675;18.643251
Ernakulam;Kerala;3208;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3208;32;sci;38.978294;86.86603;13.133974;43.03802;75.834946;24.165052
Ernakulam;Kerala;3208;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3208;32;sst;45.38645;70.16941;29.830593;47.108974;64.35955;35.640453
Idukki;Kerala;3209;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3209;32;evs;63.091434;49.151684;50.848316;56.31189;59.778206;40.221794
Idukki;Kerala;3209;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3209;32;language;67.37374;55.586357;44.413643;67.335236;58.368477;41.631523
Idukki;Kerala;3209;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3209;32;math;55.784367;60.476467;39.523533;54.76921;63.02207;36.97793
Idukki;Kerala;3209;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;evs;41.698174;81.6587;18.3413;43.450485;75.140526;24.859474
Idukki;Kerala;3209;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;language;49.18869;68.558624;31.441378;48.046513;59.522835;40.477165
Idukki;Kerala;3209;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;math;35.320377;91.80477;8.1952305;36.70058;89.30382;10.696181
Idukki;Kerala;3209;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;language;50.145596;74.99229;25.007713;55.27576;65.24059;34.759407
Idukki;Kerala;3209;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;math;28.381771;93.91484;6.085158;29.268883;92.38617;7.61383
Idukki;Kerala;3209;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;sci;37.531307;80.67472;19.325275;39.914505;75.77236;24.227638
Idukki;Kerala;3209;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3209;32;sst;33.884132;90.21764;9.782354;35.64496;82.51509;17.484911
Idukki;Kerala;3209;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3209;32;eng;46.758038;33.39459;66.60541;49.927654;40.296486;59.703514
Idukki;Kerala;3209;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3209;32;math;26.056276;94.536446;5.463557;30.520092;82.79299;17.20701
Idukki;Kerala;3209;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3209;32;mil;45.4194;90.31767;9.68233;49.06958;85.584984;14.415016
Idukki;Kerala;3209;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3209;32;sci;33.011883;96.5426;3.457399;39.55755;85.00041;14.999589
Idukki;Kerala;3209;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3209;32;sst;36.981686;89.68676;10.313243;44.29307;72.10896;27.891039
Kottayam;Kerala;3210;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3210;32;evs;65.894165;43.267796;56.732204;76.94863;17.468637;82.531364
Kottayam;Kerala;3210;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3210;32;language;73.5859;40.910583;59.089417;84.55928;13.563148;86.43685
Kottayam;Kerala;3210;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3210;32;math;61.726406;53.619995;46.380005;81.13377;12.754502;87.2455
Kottayam;Kerala;3210;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;evs;49.035965;72.86472;27.135275;43.355476;83.69007;16.309929
Kottayam;Kerala;3210;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;language;56.83442;56.612698;43.387302;52.57708;60.769978;39.230022
Kottayam;Kerala;3210;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;math;39.105534;88.07849;11.92151;35.550877;92.06194;7.938059
Kottayam;Kerala;3210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;language;59.26263;54.84511;45.15489;61.47083;50.821568;49.178432
Kottayam;Kerala;3210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;math;33.074654;83.91445;16.085552;32.614254;87.03468;12.965316
Kottayam;Kerala;3210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;sci;42.774063;68.50501;31.494984;45.305008;61.70889;38.29111
Kottayam;Kerala;3210;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3210;32;sst;38.666336;81.906586;18.093416;38.667263;79.76243;20.23757
Kottayam;Kerala;3210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3210;32;eng;58.015324;17.66608;82.33392;53.64115;25.581873;74.41813
Kottayam;Kerala;3210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3210;32;math;30.85953;82.412544;17.587458;28.29104;86.76467;13.235331
Kottayam;Kerala;3210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3210;32;mil;50.260082;82.1994;17.800602;48.290123;78.41993;21.580074
Kottayam;Kerala;3210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3210;32;sci;39.231583;85.45512;14.544887;35.345005;94.001526;5.998472
Kottayam;Kerala;3210;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3210;32;sst;42.057583;78.54331;21.456688;40.58536;78.07567;21.92433
Alappuzha;Kerala;3211;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3211;32;evs;59.70407;57.150505;42.849495;63.94351;46.741333;53.258667
Alappuzha;Kerala;3211;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3211;32;language;65.14745;58.537582;41.462418;70.42731;50.553257;49.446743
Alappuzha;Kerala;3211;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3211;32;math;58.38535;61.766247;38.233753;63.473812;49.024853;50.975147
Alappuzha;Kerala;3211;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;evs;51.458927;66.13107;33.868927;50.554638;72.326324;27.673676
Alappuzha;Kerala;3211;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;language;56.66635;57.83254;42.16746;59.79693;54.327797;45.672203
Alappuzha;Kerala;3211;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;math;45.616764;77.33613;22.66387;40.20086;85.16028;14.839724
Alappuzha;Kerala;3211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;language;56.917313;62.477486;37.522514;61.565403;52.746986;47.253014
Alappuzha;Kerala;3211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;math;30.917603;89.82937;10.170633;32.514366;87.347946;12.652054
Alappuzha;Kerala;3211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;sci;40.72605;71.0507;28.9493;44.425976;62.637733;37.362267
Alappuzha;Kerala;3211;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3211;32;sst;37.11705;86.0187;13.9812975;40.30673;83.4244;16.5756
Alappuzha;Kerala;3211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3211;32;eng;53.221554;22.200014;77.79999;53.74787;22.406727;77.59328
Alappuzha;Kerala;3211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3211;32;math;27.866014;90.66458;9.33542;27.799755;89.81901;10.180992
Alappuzha;Kerala;3211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3211;32;mil;49.406605;81.08631;18.91369;47.974514;81.70506;18.294935
Alappuzha;Kerala;3211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3211;32;sci;37.378628;91.69198;8.308018;36.76388;92.0144;7.9856014
Alappuzha;Kerala;3211;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3211;32;sst;39.71111;83.93084;16.069159;40.27432;87.58716;12.412838
Pathanamthitta;Kerala;3212;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3212;32;evs;62.9783;48.602444;51.397556;54.70473;62.777336;37.222664
Pathanamthitta;Kerala;3212;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3212;32;language;69.832306;50.252113;49.747887;66.668655;46.78168;53.21832
Pathanamthitta;Kerala;3212;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3212;32;math;57.208908;61.125217;38.874783;55.522915;67.94985;32.050148
Pathanamthitta;Kerala;3212;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;evs;46.982742;75.43737;24.562632;46.40134;74.06032;25.939684
Pathanamthitta;Kerala;3212;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;language;56.79801;56.98679;43.01321;56.37652;56.90179;43.09821
Pathanamthitta;Kerala;3212;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;math;39.477352;84.61723;15.382763;38.04713;86.02157;13.978435
Pathanamthitta;Kerala;3212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;language;57.19579;63.008705;36.991295;56.413326;62.005367;37.994633
Pathanamthitta;Kerala;3212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;math;30.751965;88.03053;11.96947;30.27043;90.60143;9.398565
Pathanamthitta;Kerala;3212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;sci;40.14655;72.84462;27.15538;40.077114;71.49468;28.505318
Pathanamthitta;Kerala;3212;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3212;32;sst;35.892178;87.74786;12.252135;38.516804;83.95908;16.040918
Pathanamthitta;Kerala;3212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3212;32;eng;53.04636;23.130146;76.86985;59.172886;12.508068;87.491936
Pathanamthitta;Kerala;3212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3212;32;math;29.28057;87.17629;12.823706;29.65549;87.39319;12.6068125
Pathanamthitta;Kerala;3212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3212;32;mil;45.91043;87.58059;12.419411;46.67713;86.83037;13.169636
Pathanamthitta;Kerala;3212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3212;32;sci;36.045662;91.73381;8.26619;37.317066;90.55557;9.444428
Pathanamthitta;Kerala;3212;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3212;32;sst;40.785755;78.560356;21.439642;43.003426;75.57103;24.428974
Kollam;Kerala;3213;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3213;32;evs;67.720345;37.630604;62.369396;73.93554;29.255835;70.74416
Kollam;Kerala;3213;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3213;32;language;74.12021;43.359993;56.640007;78.8287;36.089275;63.910725
Kollam;Kerala;3213;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3213;32;math;67.65727;41.167366;58.832634;71.123535;37.32141;62.67859
Kollam;Kerala;3213;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;evs;53.322765;60.691433;39.308567;51.24922;70.10181;29.898197
Kollam;Kerala;3213;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;language;64.28475;41.923874;58.076126;59.796158;49.45526;50.54474
Kollam;Kerala;3213;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;math;49.43164;69.981346;30.018652;43.214054;83.0417;16.958298
Kollam;Kerala;3213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;language;57.607098;59.960953;40.039047;59.07329;57.335484;42.664516
Kollam;Kerala;3213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;math;32.50088;85.71469;14.285311;33.782516;79.57769;20.422312
Kollam;Kerala;3213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;sci;40.636574;73.17843;26.82157;43.16487;66.60049;33.399517
Kollam;Kerala;3213;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3213;32;sst;37.289276;87.50811;12.491891;39.15388;79.414505;20.585497
Kollam;Kerala;3213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3213;32;eng;50.839695;26.56958;73.43042;57.846806;19.220188;80.779816
Kollam;Kerala;3213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3213;32;math;28.80265;88.104935;11.895065;29.34098;88.02501;11.974991
Kollam;Kerala;3213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3213;32;mil;48.460556;83.3731;16.626902;47.372635;85.11169;14.888313
Kollam;Kerala;3213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3213;32;sci;35.532684;94.37467;5.625327;37.403606;90.266716;9.733285
Kollam;Kerala;3213;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3213;32;sst;39.022217;85.8293;14.170698;40.268723;82.10304;17.89696
Thiruvananthapuram;Kerala;3214;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3214;32;evs;66.40585;41.06355;58.93645;69.12684;37.463512;62.536488
Thiruvananthapuram;Kerala;3214;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3214;32;language;72.51153;44.586124;55.413876;75.88283;38.740894;61.259106
Thiruvananthapuram;Kerala;3214;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3214;32;math;66.238625;44.031876;55.968124;65.61077;44.10595;55.89405
Thiruvananthapuram;Kerala;3214;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;evs;51.277138;67.15516;32.844845;55.418114;57.95472;42.04528
Thiruvananthapuram;Kerala;3214;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;language;59.973675;51.780807;48.219193;66.98198;41.844963;58.155037
Thiruvananthapuram;Kerala;3214;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;math;44.74758;77.27771;22.72229;45.022026;77.69818;22.301819
Thiruvananthapuram;Kerala;3214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;language;58.72052;59.48119;40.51881;66.14075;43.62713;56.37287
Thiruvananthapuram;Kerala;3214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;math;32.580654;83.58294;16.417063;36.20872;75.46497;24.535025
Thiruvananthapuram;Kerala;3214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;sci;43.13643;65.359566;34.640434;48.2195;51.709312;48.290688
Thiruvananthapuram;Kerala;3214;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3214;32;sst;39.610367;82.80714;17.192863;42.75999;73.420555;26.579441
Thiruvananthapuram;Kerala;3214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3214;32;eng;55.42807;17.364323;82.63568;63.806293;11.84815;88.15185
Thiruvananthapuram;Kerala;3214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3214;32;math;30.669504;83.17168;16.828327;33.06443;76.52587;23.47413
Thiruvananthapuram;Kerala;3214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3214;32;mil;50.00483;81.3915;18.608498;47.65069;86.79831;13.201689
Thiruvananthapuram;Kerala;3214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3214;32;sci;35.49281;94.65474;5.3452587;42.13763;81.804306;18.195698
Thiruvananthapuram;Kerala;3214;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3214;32;sst;38.896965;87.460754;12.539243;47.57622;63.09162;36.90838
Lakshadweep;Lakshadweep;3101;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3101;31;evs;56.129833;58.58869;41.41131;0;0;0
Lakshadweep;Lakshadweep;3101;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3101;31;language;60.089096;68.24614;31.753859;0;0;0
Lakshadweep;Lakshadweep;3101;3;2022-04-21T01:33:51;2022-04-21T01:33:51;3101;31;math;54.43152;69.74138;30.258621;0;0;0
Lakshadweep;Lakshadweep;3101;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;evs;45.060997;80.83295;19.167053;0;0;0
Lakshadweep;Lakshadweep;3101;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;language;50.45904;71.46718;28.532824;0;0;0
Lakshadweep;Lakshadweep;3101;5;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;math;41.535213;84.842834;15.157165;0;0;0
Lakshadweep;Lakshadweep;3101;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;language;54.67608;64.14846;35.851543;0;0;0
Lakshadweep;Lakshadweep;3101;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;math;33.494137;85.64761;14.352383;0;0;0
Lakshadweep;Lakshadweep;3101;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;sci;39.0686;82.406044;17.59396;0;0;0
Lakshadweep;Lakshadweep;3101;8;2022-04-21T01:33:52;2022-04-21T01:33:52;3101;31;sst;35.785725;88.33067;11.669325;0;0;0
Lakshadweep;Lakshadweep;3101;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3101;31;eng;48.321075;29.37526;70.62474;0;0;0
Lakshadweep;Lakshadweep;3101;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3101;31;math;26.921951;94.04484;5.9551654;0;0;0
Lakshadweep;Lakshadweep;3101;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3101;31;mil;33.23053;96.1981;3.8018994;0;0;0
Lakshadweep;Lakshadweep;3101;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3101;31;sci;36.222973;92.02051;7.979493;0;0;0
Lakshadweep;Lakshadweep;3101;10;2022-04-21T01:33:53;2022-04-21T01:33:53;3101;31;sst;38.534794;84.2808;15.719197;0;0;0
West Tripura;Tripura;1601;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1601;16;evs;53.16076;63.458866;36.541134;48.0303;72.949936;27.050066
West Tripura;Tripura;1601;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1601;16;language;60.595722;59.839867;40.160133;52.184475;75.97186;24.028141
West Tripura;Tripura;1601;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1601;16;math;51.88795;64.78544;35.21456;44.00724;85.493904;14.506096
West Tripura;Tripura;1601;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;evs;44.450043;75.0863;24.913694;46.192;70.90292;29.097075
West Tripura;Tripura;1601;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;language;54.13974;60.55621;39.44379;56.266247;56.691364;43.308636
West Tripura;Tripura;1601;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;math;38.93395;84.60774;15.392257;37.325546;84.82339;15.176615
West Tripura;Tripura;1601;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;language;55.214436;64.36167;35.638325;63.49769;47.738316;52.261684
West Tripura;Tripura;1601;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;math;36.942127;73.07957;26.920431;38.82911;65.819855;34.180145
West Tripura;Tripura;1601;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;sci;41.908;66.16711;33.832893;47.371597;50.93431;49.06569
West Tripura;Tripura;1601;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1601;16;sst;40.26184;77.30281;22.697191;44.006878;74.45153;25.548473
West Tripura;Tripura;1601;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1601;16;eng;44.238083;35.41912;64.58088;53.258095;29.764618;70.23538
West Tripura;Tripura;1601;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1601;16;math;30.003271;83.17177;16.82823;34.202164;75.40612;24.593878
West Tripura;Tripura;1601;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1601;16;mil;36.632812;95.53845;4.4615445;41.02039;93.45585;6.544148
West Tripura;Tripura;1601;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1601;16;sci;35.04301;93.16036;6.839636;37.751225;84.941734;15.058269
West Tripura;Tripura;1601;10;2022-04-21T01:33:53;2022-04-21T01:33:53;1601;16;sst;35.331802;88.74376;11.25624;43.1973;75.25645;24.743553
South Tripura;Tripura;1602;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1602;16;evs;60.999046;52.481163;47.518837;57.656307;64.35598;35.64402
South Tripura;Tripura;1602;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1602;16;language;65.09135;55.684177;44.315823;64.38132;55.97344;44.02656
South Tripura;Tripura;1602;3;2022-04-21T01:33:51;2022-04-21T01:33:51;1602;16;math;61.088837;51.40369;48.59631;67.27533;41.412865;58.587135
South Tripura;Tripura;1602;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1602;16;evs;49.27451;67.30399;32.69601;0;0;0
South Tripura;Tripura;1602;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1602;16;language;56.47865;59.50997;40.49003;0;0;0
South Tripura;Tripura;1602;5;2022-04-21T01:33:52;2022-04-21T01:33:52;1602;16;math;43.702023;76.68711;23.312891;0;0;0
South Tripura;Tripura;1602;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1602;16;language;52.21636;69.22672;30.773275;66.78767;42.580303;57.419697
South Tripura;Tripura;1602;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1602;16;math;40.52667;65.38085;34.619152;45.294582;53.52308;46.47692
South Tripura;Tripura;1602;8;2022-04-21T01:33:52;2022-04-21T01:33:52;1602;16;sci;41.065086;67.60329;32.39671;47.96226;47.484768;52.515232
