"udise_state_code","urban_population","rural_population","total_population","total_district_area","year_id","is_active","lgd_state_id","lgd_district_id","inityear","density_of_population","udise_district_code","description","district_name","state_name","state_id","updated_at","child_sex_ratio","no_of_schools","state_govt_schools","govt_aided_schools","central_govt_schools","private_unaided_reco_schools","teacher_state_govt_schools","teacher_govt_aided_schools","teacher_central_govt_schools","teacher_private_unaided_reco_schools","created_at","district_id","id","literacy_rate"
20,"67512","832910","900422","1811",6,1,0,0,"1996-97","497",2010,"","Pakaur","Jharkhand",120,"2022-05-05T03:56:00","975","1062","985","42","24","11","3065","212","75","176","2021-12-16T18:30:00",3010,"483","48.82"
20,"90178","1231264","1321442","3761",6,1,0,0,"2000-01","351",2011,"","Dumka","Jharkhand",120,"2022-05-05T03:56:00","966","2410","2327","26","28","29","6290","98","96","470","2021-12-16T18:30:00",3011,"484","61.02"
20,"1560394","1124093","2684487","2040",6,1,0,0,"1996-97","1316",2012,"","Dhanbad","Jharkhand",120,"2022-05-05T03:56:00","916","1905","1734","26","5","140","6392","195","130","3785","2021-12-16T18:30:00",3012,"485","74.52"
20,"983644","1078686","2062330","2883",6,1,0,0,"1996-97","715",2013,"","Bokaro","Jharkhand",120,"2022-05-05T03:56:00","923","1723","1564","4","6","149","5803","30","179","3741","2021-12-16T18:30:00",3013,"486","72.01"
20,"1257335","1656918","2914253","5097",6,1,0,0,"2000-01","572",2014,"","Ranchi","Jharkhand",120,"2022-05-05T03:56:00","938","2546","2119","130","34","263","7850","923","322","7513","2021-12-16T18:30:00",3014,"487","76.06"
20,"57411","404379","461790","1502",6,1,0,0,"1996-97","307",2015,"","Lohardaga","Jharkhand",120,"2022-05-05T03:56:00","970","551","509","13","2","27","1788","58","33","424","2021-12-16T18:30:00",3015,"488","67.61"
20,"65081","960132","1025213","5360",6,1,0,0,"1996-97","191",2016,"","Gumla","Jharkhand",120,"2022-05-05T03:56:00","963","1631","1347","240","2","42","4611","792","33","655","2021-12-16T18:30:00",3016,"489","65.73"
20,"218034","1284304","1502338","7224",6,1,0,0,"1997-98","208",2017,"","Pashchimi Singhbhum","Jharkhand",120,"2022-05-05T03:56:00","983","2167","2076","40","6","45","5882","236","140","884","2021-12-16T18:30:00",3017,"490","58.63"
20,"1274591","1019328","2293919","3562",6,1,0,0,"2000-01","644",2018,"","Purbi Singhbhum","Jharkhand",120,"2022-05-05T03:56:00","923","1847","1613","77","7","150","5960","637","220","5268","2021-12-16T18:30:00",3018,"491","75.49"
20,"75746","715296","791042","1811",6,1,0,0,"2000-01","437",2019,"","Jamtara","Jharkhand",120,"2022-05-05T03:56:00","954","1062","1035","7","2","18","3276","57","40","338","2021-12-16T18:30:00",3019,"492","64.59"
20,"258746","806310","1065056","2657",6,1,0,0,"1997-98","401",2020,"","Saraikela-Kharsawan","Jharkhand",120,"2022-05-05T03:56:00","943","1484","1428","1","3","52","4434","10","45","1159","2021-12-16T18:30:00",3020,"493","67.7"
20,"42944","556634","599578","3774",6,1,0,0,"1996-97","159",2021,"","Simdega","Jharkhand",120,"2022-05-05T03:56:00","969","1027","759","227","2","39","2381","771","33","403","2021-12-16T18:30:00",3021,"494","67.99"
20,"51858","675120","726978","4291",6,1,0,0,"1996-97","169",2022,"","Latehar","Jharkhand",120,"2022-05-05T03:56:00","968","1092","1070","8","2","12","3269","98","47","122","2021-12-16T18:30:00",3022,"495","59.51"
20,"44982","486903","531885","2535",6,1,0,0,"2000-01","210",2023,"","Khunti","Jharkhand",120,"2022-05-05T03:56:00","964","927","776","125","2","24","2398","406","17","288","2021-12-16T18:30:00",3023,"496","63.86"
20,"418955","530488","949443","1341",6,1,0,0,"2007-08","708",2024,"","Ramgarh","Jharkhand",120,"2022-05-05T03:56:00","927","683","611","4","5","63","2869","41","108","1424","2021-12-16T18:30:00",3024,"497","73.17"
23,"0","0","0","0",6,1,0,0,"2019-20","0",2352,"","Niwari","Madhya Pradesh",123,"2022-05-05T03:56:00","0","658","547","4","0","107","1943","6","0","850","2021-12-16T18:30:00",3352,"498","0"
12,"0","0","0","0",6,1,0,0,"2019-20","0",1224,"","Pakke Kessang","Arunachal Pradesh",112,"2022-05-05T03:56:00","0","51","45","3","0","3","169","34","0","25","2021-12-16T18:30:00",2224,"499","0"
12,"0","0","0","0",6,1,0,0,"2019-20","0",1225,"","Shi Yomi","Arunachal Pradesh",112,"2022-05-05T03:55:00","0","44","38","0","0","6","142","0","0","62","2021-12-16T18:30:00",2225,"500","0"
12,"0","0","0","0",6,1,0,0,"2019-20","0",1226,"","Lepa Rada","Arunachal Pradesh",112,"2022-05-05T03:56:00","0","61","46","1","0","14","286","10","0","131","2021-12-16T18:30:00",2226,"501","0"
19,"727963","1118860","1846823","3149",6,1,0,0,"2018-19","586",1901,"","Darjeeling","West Bengal",119,"2022-05-05T03:56:00","953","1225","1070","1","3","151","4229","47","9","912","2021-12-16T18:30:00",2903,"502","79.56"
19,"1060351","2812495","3872846","6227",6,1,0,0,"2018-19","622",1902,"","Jalpaiguri","West Bengal",119,"2022-05-05T03:56:00","955","2730","2261","0","8","461","12333","0","125","3186","2021-12-16T18:30:00",2909,"503","73.25"
19,"289434","2529652","2819086","3387",6,1,0,0,"2018-19","832",1903,"","Cooch Bihar","West Bengal",119,"2022-05-05T03:56:00","948","3346","3211","0","15","120","16147","0","89","976","2021-12-16T18:30:00",2905,"504","74.78"
19,"362228","2644906","3007134","3140",6,1,0,0,"2018-19","958",1904,"","Uttar Dinajpur","West Bengal",119,"2022-05-05T03:56:00","953","3289","2977","0","2","310","16733","0","29","2993","2021-12-16T18:30:00",2906,"505","59.07"
19,"236295","1439981","1676276","2219",6,1,0,0,"2018-19","755",1905,"","Dakshin Dinajpur","West Bengal",119,"2022-05-05T03:56:00","957","2316","2089","0","2","225","10274","0","29","1338","2021-12-16T18:30:00",2925,"506","72.82"
19,"541660","3447185","3988845","3733",6,1,0,0,"2018-19","1069",1906,"","Maldah","West Bengal",119,"2022-05-05T03:56:00","950","4528","3270","7","3","1248","21020","33","57","10232","2021-12-16T18:30:00",2911,"507","61.73"
19,"1400692","5703115","7103807","5324",6,1,0,0,"2018-19","1334",1907,"","Murshidabad","West Bengal",119,"2022-05-05T03:56:00","968","6850","5968","0","3","879","37065","0","70","8226","2021-12-16T18:30:00",2916,"508","66.59"
19,"449448","3052956","3502404","4545",6,1,0,0,"2018-19","771",1908,"","Birbhum","West Bengal",119,"2022-05-05T03:56:00","959","4061","3804","0","5","252","18403","0","64","1792","2021-12-16T18:30:00",2910,"509","70.68"
19,"1438873","3728727","5167600","3927",6,1,0,0,"2018-19","1316",1910,"","Nadia","West Bengal",119,"2022-05-05T03:56:00","960","4545","4036","0","3","506","26610","0","60","5050","2021-12-16T18:30:00",2918,"510","74.97"
19,"5732162","4277619","10009781","4094",6,1,0,0,"2018-19","2445",1911,"","North 24 Parganas","West Bengal",119,"2022-05-05T03:56:00","956","6269","5894","5","13","357","42133","45","409","5296","2021-12-16T18:30:00",2921,"511","84.06"
19,"2128499","3390646","5519145","3149",6,1,0,0,"2018-19","1753",1912,"","Hooghly","West Bengal",119,"2022-05-05T03:56:00","952","4582","4177","6","4","395","27209","13","59","3314","2021-12-16T18:30:00",2917,"512","81.8"
19,"299773","3296901","3596674","6882",6,1,0,0,"2018-19","523",1913,"","Bankura","West Bengal",119,"2022-05-05T03:56:00","949","5212","4901","8","1","302","22668","38","17","2621","2021-12-16T18:30:00",2904,"513","70.26"
19,"373314","2556801","2930115","6259",6,1,0,0,"2018-19","468",1914,"","Purulia","West Bengal",119,"2022-05-05T03:56:00","953","4662","4344","0","7","311","17356","0","151","2082","2021-12-16T18:30:00",2912,"514","64.48"
19,"3074144","1775885","4850029","1467",6,1,0,0,"2018-19","3306",1916,"","Howrah","West Bengal",119,"2022-05-05T03:56:00","962","3651","3036","0","6","609","19614","0","110","4961","2021-12-16T18:30:00",2919,"515","83.31"
19,"4496694","0","4496694","185",6,1,0,0,"2018-19","24306",1917,"","Kolkata","West Bengal",119,"2022-05-05T03:56:00","933","2407","2084","46","7","270","16246","686","274","6446","2021-12-16T18:30:00",2914,"516","86.31"
19,"2087773","6074188","8161961","9960",6,1,0,0,"2018-19","819",1918,"","South 24 Parganas","West Bengal",119,"2022-05-05T03:56:00","963","7215","6192","11","3","1009","37162","97","45","8073","2021-12-16T18:30:00",2923,"517","77.51"
19,"592714","4503161","5095875","4713",6,1,0,0,"2018-19","1081",1919,"","Purba Medinipur","West Bengal",119,"2022-05-05T03:56:00","946","6704","5853","0","2","849","31377","0","41","5798","2021-12-16T18:30:00",2907,"518","87.02"
19,"722686","5190771","5913457","9368",6,1,0,0,"2018-19","631",1920,"","Paschim Medinipur","West Bengal",119,"2022-05-05T03:56:00","963","6942","6476","0","11","455","30658","0","338","4111","2021-12-16T18:30:00",2913,"519","78"
19,"0","0","0","0",6,1,0,0,"2018-19","0",1921,"","Siliguri","West Bengal",119,"2022-05-05T03:56:00","0","1079","798","0","12","269","5098","0","366","3130","2021-12-16T18:30:00",2901,"520","0"
19,"0","0","0","0",6,1,0,0,"2018-19","0",1922,"","Alipurduar","West Bengal",119,"2022-05-05T03:56:00","0","2007","1638","0","6","363","8097","0","152","2560","2021-12-16T18:30:00",2924,"521","0"
19,"0","0","0","0",6,1,0,0,"2018-19","0",1923,"","Jhargram","West Bengal",119,"2022-05-05T03:56:00","0","2459","2339","0","0","120","8925","0","0","1055","2021-12-16T18:30:00",2922,"522","0"
19,"0","0","0","0",6,1,0,0,"2018-19","0",1924,"","Kalimpong","West Bengal",119,"2022-05-05T03:56:00","0","525","466","0","3","56","2098","0","60","652","2021-12-16T18:30:00",2902,"523","0"
19,"0","0","0","0",6,1,0,0,"2018-19","0",1925,"","Purba Bardhaman","West Bengal",119,"2022-05-05T03:56:00","0","4967","4691","0","2","274","24911","0","62","2622","2021-12-16T18:30:00",2908,"524","0"
19,"0","0","0","0",6,1,0,0,"2018-19","0",1926,"","Paschim Bardhaman","West Bengal",119,"2022-05-05T03:56:00","0","1937","1661","3","22","251","10381","44","441","4393","2021-12-16T18:30:00",2915,"525","0"
33,"2428395","1299709","3728104","3394",6,2,0,0,"2018-19","1098",3301,"","Tiruvallur","Tamil Nadu",133,"2022-05-05T03:56:00","946","2535","1469","193","6","867","9917","1740","255","21103","2021-12-16T18:30:00",4302,"526","84.03"
33,"4646732","0","4646732","175",6,2,0,0,"2018-19","26553",3302,"","Chennai","Tamil Nadu",133,"2022-05-05T03:56:00","950","1445","332","345","6","762","4624","5470","256","20639","2021-12-16T18:30:00",4329,"527","90.18"
33,"2538336","1459916","3998252","4483",6,2,0,0,"2018-19","892",3303,"","Kancheepuram","Tamil Nadu",133,"2022-05-05T03:56:00","959","929","587","77","0","265","3984","614","0","6513","2021-12-16T18:30:00",4301,"528","84.49"
33,"1701987","2234344","3936331","6075",6,2,0,0,"2018-19","648",3304,"","Vellore","Tamil Nadu",133,"2022-05-05T03:56:00","944","1263","797","139","0","327","4985","1221","0","5428","2021-12-16T18:30:00",4305,"529","79.17"
33,"260912","1245931","1506843","4497",6,2,0,0,"2018-19","335",3305,"","Dharmapuri","Tamil Nadu",133,"2022-05-05T03:56:00","913","1619","1379","17","1","222","8161","127","30","4674","2021-12-16T18:30:00",4309,"530","68.54"
33,"494945","1969930","2464875","6188",6,2,0,0,"2018-19","398",3306,"","Tiruvannamalai","Tamil Nadu",133,"2022-05-05T03:56:00","930","2538","2007","177","1","353","10943","1282","26","5963","2021-12-16T18:30:00",4306,"531","74.21"
33,"519088","2939785","3458873","7194",6,2,0,0,"2018-19","481",3307,"","Villupuram","Tamil Nadu",133,"2022-05-05T03:56:00","941","1793","1291","219","1","282","7835","1202","5","4687","2021-12-16T18:30:00",4304,"532","71.88"
33,"1774122","1707934","3482056","5237",6,2,0,0,"2018-19","665",3308,"","Salem","Tamil Nadu",133,"2022-05-05T03:56:00","916","2388","1768","123","0","497","12374","1955","0","10520","2021-12-16T18:30:00",4307,"533","72.86"
33,"696125","1030476","1726601","3420",6,1,0,0,"2018-19","505",3309,"","Namakkal","Tamil Nadu",133,"2022-05-05T03:56:00","914","1350","1009","86","0","255","6520","758","0","6557","2021-12-16T18:30:00",4308,"534","74.63"
33,"1157976","1093768","2251744","5760",6,1,0,0,"2018-19","391",3310,"","Erode","Tamil Nadu",133,"2022-05-05T03:56:00","953","1718","1286","122","1","309","7838","1174","24","8562","2021-12-16T18:30:00",4310,"535","72.58"
33,"435655","299739","735394","2565",6,2,0,0,"2018-19","287",3311,"","The Nilgiris","Tamil Nadu",133,"2022-05-05T03:56:00","985","707","419","127","4","157","2186","825","79","2852","2021-12-16T18:30:00",4312,"536","85.2"
33,"2618940","839105","3458045","4732",6,1,0,0,"2018-19","731",3312,"","Coimbatore","Tamil Nadu",133,"2022-05-05T03:56:00","956","2022","1206","178","3","635","8061","2568","117","15738","2021-12-16T18:30:00",4311,"537","83.98"
33,"808040","1351735","2159775","6036",6,1,0,0,"2018-19","358",3313,"","Dindigul","Tamil Nadu",133,"2022-05-05T03:56:00","934","1972","1325","322","1","324","7360","3239","30","5563","2021-12-16T18:30:00",4322,"538","76.26"
33,"434517","629976","1064493","2904",6,1,0,0,"2018-19","367",3314,"","Karur","Tamil Nadu",133,"2022-05-05T03:56:00","939","1060","820","60","0","180","4596","537","0","3501","2021-12-16T18:30:00",4317,"539","75.6"
33,"1338033","1384257","2722290","4509",6,1,0,0,"2018-19","604",3315,"","Tiruchirappalli","Tamil Nadu",133,"2022-05-05T03:56:00","947","2106","1293","363","6","444","7941","4931","136","8830","2021-12-16T18:30:00",4316,"540","83.23"
33,"97163","468060","565223","1756",6,1,0,0,"2018-19","322",3316,"","Perambalur","Tamil Nadu",133,"2022-05-05T03:56:00","913","519","359","59","1","100","2592","431","21","1946","2021-12-16T18:30:00",4318,"541","74.32"
33,"885189","1720725","2605914","3703",6,2,0,0,"2018-19","704",3318,"","Cuddalore","Tamil Nadu",133,"2022-05-05T03:56:00","896","2204","1433","282","1","488","8682","2433","38","8952","2021-12-16T18:30:00",4303,"542","78.04"
33,"364624","1251826","1616450","2569",6,1,0,0,"2018-19","629",3319,"","Nagapattinam","Tamil Nadu",133,"2022-05-05T03:56:00","959","1535","933","324","0","278","5450","2271","0","4945","2021-12-16T18:30:00",4314,"543","83.59"
33,"257795","1006482","1264277","2274",6,1,0,0,"2018-19","556",3320,"","Tiruvarur","Tamil Nadu",133,"2022-05-05T03:56:00","958","1276","945","125","1","205","5205","1303","13","3282","2021-12-16T18:30:00",4315,"544","82.86"
33,"851359","1554531","2405890","3411",6,1,0,0,"2018-19","705",3321,"","Thanjavur","Tamil Nadu",133,"2022-05-05T03:56:00","957","2042","1376","299","1","366","7497","3122","31","7281","2021-12-16T18:30:00",4313,"545","82.64"
33,"316354","1301991","1618345","4644",6,1,0,0,"2018-19","348",3322,"","Pudukkottai","Tamil Nadu",133,"2022-05-05T03:56:00","960","1954","1566","112","0","276","8549","1127","0","4051","2021-12-16T18:30:00",4319,"546","77.19"
33,"412845","926256","1339101","4233",6,1,0,0,"2018-19","316",3323,"","Sivagangai","Tamil Nadu",133,"2022-05-05T03:56:00","960","1577","1113","235","2","227","5459","1998","60","3978","2021-12-16T18:30:00",4325,"547","79.85"
33,"1846801","1191451","3038252","3710",6,1,0,0,"2018-19","819",3324,"","Madurai","Tamil Nadu",133,"2022-05-05T03:56:00","932","2164","1245","310","3","606","7965","5107","142","12218","2021-12-16T18:30:00",4320,"548","83.45"
33,"670481","575418","1245899","2868",6,1,0,0,"2018-19","434",3325,"","Theni","Tamil Nadu",133,"2022-05-05T03:56:00","934","929","529","236","0","164","3884","2551","0","3338","2021-12-16T18:30:00",4321,"549","77.26"
33,"980226","962062","1942288","4241",6,1,0,0,"2018-19","458",3326,"","Virudhunagar","Tamil Nadu",133,"2022-05-05T03:56:00","955","1717","993","492","1","231","6150","4127","28","4511","2021-12-16T18:30:00",4324,"550","80.15"
33,"410699","942746","1353445","4104",6,1,0,0,"2018-19","330",3327,"","Ramanathapuram","Tamil Nadu",133,"2022-05-05T03:56:00","961","1523","1064","249","2","208","4987","2368","53","4240","2021-12-16T18:30:00",4323,"551","80.72"
33,"876802","873374","1750176","4745",6,1,0,0,"2018-19","369",3328,"","Thoothukkudi","Tamil Nadu",133,"2022-05-05T03:56:00","963","1854","712","855","1","286","3520","5371","6","4729","2021-12-16T18:30:00",4327,"552","86.16"
33,"1520229","1557004","3077233","6693",6,1,0,0,"2018-19","460",3329,"","Tirunelveli","Tamil Nadu",133,"2022-05-05T03:56:00","960","1515","482","711","2","320","3110","4575","56","5706","2021-12-16T18:30:00",4326,"553","82.5"
33,"1539802","330572","1870374","1684",6,2,0,0,"2018-19","1111",3330,"","Kanniyakumari","Tamil Nadu",133,"2022-05-05T03:56:00","964","1198","515","291","1","391","3582","3977","56","9161","2021-12-16T18:30:00",4328,"554","91.75"
33,"428363","1451446","1879809","5129",6,1,0,0,"2018-19","367",3331,null,"Krishnagiri","Tamil Nadu",133,"2022-05-27T03:37:30","926","2048","1713","24","0","311","8777","355","0","6511","2021-12-16T18:30:00",4330,"555","71.46"
33,"0","0","0","0",6,1,0,0,"2018-19","0",3332,"","Ariyalur","Tamil Nadu",133,"2022-05-05T03:56:00","0","783","606","65","0","112","3674","612","0","1639","2021-12-16T18:30:00",4331,"556","0"
33,"0","0","0","0",6,1,0,0,"2018-19","0",3333,"","Tiruppur","Tamil Nadu",133,"2022-05-05T03:56:00","0","1844","1326","82","2","434","7730","889","31","9359","2021-12-16T18:30:00",4332,"557","0"
37,"0","0","0","0",6,1,0,0,"1996-97","0",3707,"","Leh (Ladakh)","Ladakh",137,"2022-05-05T03:56:00","0","435","358","28","4","45","1878","63","58","919","2021-12-16T18:30:00",1007,"558","0"
37,"0","0","0","0",6,1,0,0,"1996-97","0",3708,"","Kargil","Ladakh",137,"2022-05-05T03:56:00","0","621","551","1","2","67","2543","14","33","667","2021-12-16T18:30:00",1008,"559","0"
22,"205299","453618","658917","6604",6,1,0,0,"2018-19","100",2201,"","Koriya","Chhattisgarh",122,"2022-05-05T03:56:00","968","1756","1517","11","5","223","4482","35","136","2165","2021-12-16T18:30:00",3201,"560","70.64"
22,"242921","2116965","2359886","15732",6,1,0,0,"2018-19","150",2202,"","Surguja","Chhattisgarh",122,"2022-05-05T03:56:00","962","2338","2058","18","4","258","7314","144","67","2882","2021-12-16T18:30:00",3202,"561","60.01"
22,"75992","775677","851669","5838",6,1,0,0,"2018-19","146",2203,"","Jashpur","Chhattisgarh",122,"2022-05-05T03:56:00","980","2636","2267","124","2","243","7516","670","42","2229","2021-12-16T18:30:00",3203,"562","67.92"
22,"246302","1247682","1493984","7086",6,1,0,0,"2018-19","211",2204,"","Raigarh","Chhattisgarh",122,"2022-05-05T03:56:00","947","3551","3142","8","2","399","11084","97","50","5343","2021-12-16T18:30:00",3204,"563","73.26"
22,"446290","760350","1206640","6598",6,1,0,0,"2018-19","183",2205,"","Korba","Chhattisgarh",122,"2022-05-05T03:56:00","966","2496","2181","4","4","307","7145","41","136","4022","2021-12-16T18:30:00",3205,"564","72.37"
22,"225061","1394646","1619707","3853",6,1,0,0,"2018-19","420",2206,"","Janjgir - Champa","Chhattisgarh",122,"2022-05-05T03:56:00","950","3294","2600","14","2","678","10635","113","43","7977","2021-12-16T18:30:00",3206,"565","73.07"
22,"679870","1983759","2663629","8272",6,1,0,0,"2018-19","322",2207,"","Bilaspur","Chhattisgarh",122,"2022-05-05T03:56:00","961","2465","1864","33","5","563","9249","257","203","7213","2021-12-16T18:30:00",3207,"566","70.78"
22,"87395","735131","822526","4235",6,1,0,0,"2018-19","194",2208,"","Kawardha","Chhattisgarh",122,"2022-05-05T03:56:00","983","1829","1617","9","2","201","5614","25","27","2082","2021-12-16T18:30:00",3208,"567","60.85"
22,"272512","1264621","1537133","8070",6,1,0,0,"2018-19","190",2209,"","Rajnandgaon","Chhattisgarh",122,"2022-05-05T03:56:00","986","3292","2959","8","5","320","10726","60","135","3943","2021-12-16T18:30:00",3209,"568","75.96"
22,"1284765","2059107","3343872","8535",6,1,0,0,"2018-19","392",2210,"","Durg","Chhattisgarh",122,"2022-05-05T03:56:00","963","1718","1105","22","5","586","6258","178","165","9076","2021-12-16T18:30:00",3210,"569","79.06"
22,"1483289","2580583","4063872","12383",6,1,0,0,"2018-19","328",2211,"","Raipur","Chhattisgarh",122,"2022-05-05T03:56:00","968","2380","1429","34","4","913","8501","273","167","13209","2021-12-16T18:30:00",3211,"570","75.56"
22,"120152","912602","1032754","4790",6,1,0,0,"2018-19","216",2212,"","Mahasamund","Chhattisgarh",122,"2022-05-05T03:56:00","971","2239","1955","24","3","257","7048","111","51","2750","2021-12-16T18:30:00",3212,"571","71.02"
22,"149195","650586","799781","4084",6,1,0,0,"2018-19","196",2213,"","Dhamtari","Chhattisgarh",122,"2022-05-05T03:56:00","973","1721","1493","7","3","218","5887","36","53","2412","2021-12-16T18:30:00",3213,"572","78.36"
22,"76761","672180","748941","7161",6,1,0,0,"2018-19","105",2214,"","Kanker","Chhattisgarh",122,"2022-05-05T03:56:00","978","2613","2444","1","2","166","7777","5","42","1542","2021-12-16T18:30:00",3214,"573","70.29"
22,"193494","1219705","1413199","10470",6,1,0,0,"2018-19","135",2215,"","Baster","Chhattisgarh",122,"2022-05-05T03:56:00","994","2500","2339","19","2","140","6625","117","62","1634","2021-12-16T18:30:00",3215,"574","54.4"
22,"96233","437405","533638","8298",6,1,0,0,"2018-19","64",2216,"","Dantewada","Chhattisgarh",122,"2022-05-05T03:56:00","1005","908","867","11","4","26","2647","39","91","413","2021-12-16T18:30:00",3216,"575","42.12"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2217,"","Kondagaon","Chhattisgarh",122,"2022-05-05T03:56:00","0","2082","1991","0","2","89","5706","0","5","714","2021-12-16T18:30:00",3217,"576","0"
22,"22106","117714","139820","4653",6,1,0,0,"2018-19","30",2218,"","Narayanpur","Chhattisgarh",122,"2022-05-05T03:56:00","989","608","580","11","2","15","1464","126","21","179","2021-12-16T18:30:00",3218,"577","48.62"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2219,"","Mungeli","Chhattisgarh",122,"2022-05-05T03:56:00","0","1277","1065","4","1","207","4099","19","3","2365","2021-12-16T18:30:00",3219,"578","0"
22,"29600","225630","255230","8530",6,1,0,0,"2018-19","30",2220,"","Bijapur","Chhattisgarh",122,"2022-05-05T03:56:00","978","810","766","8","2","34","2506","25","18","348","2021-12-16T18:30:00",3220,"579","40.86"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2221,"","Sukma","Chhattisgarh",122,"2022-05-05T03:56:00","0","992","965","7","3","17","2170","26","32","170","2021-12-16T18:30:00",3221,"580","0"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2222,"","Balod","Chhattisgarh",122,"2022-05-05T03:56:00","0","1577","1400","6","1","170","6172","33","7","1816","2021-12-16T18:30:00",3222,"581","0"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2223,"","Bemetara","Chhattisgarh",122,"2022-05-05T03:56:00","0","1466","1297","1","1","167","5250","4","8","1850","2021-12-16T18:30:00",3223,"582","0"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2224,"","Balodabazar","Chhattisgarh",122,"2022-05-05T03:56:00","0","2367","2079","4","1","283","8891","7","12","3491","2021-12-16T18:30:00",3224,"583","0"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2225,"","Gariaband","Chhattisgarh",122,"2022-05-05T03:56:00","0","1673","1575","2","1","95","4834","7","8","933","2021-12-16T18:30:00",3225,"584","0"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2226,"","Balrampur","Chhattisgarh",122,"2022-05-05T03:56:00","0","2248","2044","17","1","186","5684","96","9","1526","2021-12-16T18:30:00",3226,"585","0"
22,"0","0","0","0",6,1,0,0,"2018-19","0",2227,"","Surajpur","Chhattisgarh",122,"2022-05-05T03:56:00","0","2379","2099","15","1","264","6460","45","17","2388","2021-12-16T18:30:00",3227,"586","0"
21,"150110","1331145","1481255","5837",6,1,0,0,"2018-19","254",2101,"","Baragarh","Odisha",121,"2022-05-05T03:56:00","957","1905","1508","226","2","169","7165","1278","49","2400","2021-12-16T18:30:00",3101,"587","74.62"
21,"231165","348340","579505","2114",6,1,0,0,"2018-19","274",2102,"","Jharsuguda","Odisha",121,"2022-05-05T03:56:00","943","732","573","67","3","89","2939","332","35","1522","2021-12-16T18:30:00",3102,"588","78.86"
21,"308093","733006","1041099","6624",6,1,0,0,"2018-19","157",2103,"","Sambalpur","Odisha",121,"2022-05-05T03:56:00","940","1557","1251","117","4","185","5660","660","52","2504","2021-12-16T18:30:00",3103,"589","76.22"
21,"22390","290130","312520","2940",6,1,0,0,"2018-19","106",2104,"","Deogarh","Odisha",121,"2022-05-05T03:56:00","927","590","480","66","2","42","2384","412","36","410","2021-12-16T18:30:00",3104,"590","72.57"
21,"738097","1355340","2093437","9712",6,1,0,0,"2018-19","216",2105,"","Sundergarh","Odisha",121,"2022-05-05T03:56:00","946","2746","2153","326","7","260","10446","1382","57","4041","2021-12-16T18:30:00",3105,"591","73.34"
21,"253059","1548674","1801733","8303",6,1,0,0,"2018-19","217",2106,"","Keonjhar","Odisha",121,"2022-05-05T03:56:00","967","3126","2529","343","3","251","10570","1872","19","3253","2021-12-16T18:30:00",3106,"592","68.24"
21,"192896","2326842","2519738","10418",6,1,0,0,"2018-19","242",2107,"","Mayurbhanj","Odisha",121,"2022-05-05T03:56:00","960","4778","4097","334","4","343","16854","2032","52","3657","2021-12-16T18:30:00",3107,"593","63.17"
21,"253293","2067236","2320529","3806",6,1,0,0,"2018-19","610",2108,"","Balasore","Odisha",121,"2022-05-05T03:56:00","943","3352","2325","565","3","459","12322","2824","35","4882","2021-12-16T18:30:00",3108,"594","79.79"
21,"185838","1320499","1506337","2505",6,1,0,0,"2018-19","601",2109,"","Bhadrak","Odisha",121,"2022-05-05T03:56:00","942","2212","1657","269","2","284","8683","1456","25","3183","2021-12-16T18:30:00",3109,"595","82.78"
21,"83534","1356827","1440361","2644",6,1,0,0,"2018-19","545",2110,"","Kendrapara","Odisha",121,"2022-05-05T03:56:00","926","2267","1710","309","2","246","7447","1719","13","3055","2021-12-16T18:30:00",3110,"596","85.15"
21,"115980","1020991","1136971","1668",6,1,0,0,"2018-19","682",2111,"","Jagatsinghpur","Odisha",121,"2022-05-05T03:56:00","929","1340","1019","186","3","132","5556","1152","59","2185","2021-12-16T18:30:00",3111,"597","86.59"
21,"736047","1888423","2624470","3932",6,1,0,0,"2018-19","667",2112,"","Cuttack","Odisha",121,"2022-05-05T03:56:00","914","2848","2031","324","5","488","10938","2204","86","6664","2021-12-16T18:30:00",3112,"598","85.5"
21,"135097","1692095","1827192","2899",6,1,0,0,"2018-19","630",2113,"","Jajpur","Odisha",121,"2022-05-05T03:56:00","926","2527","1777","451","3","296","9561","2385","25","3564","2021-12-16T18:30:00",3113,"599","80.13"
21,"117506","1075305","1192811","4452",6,1,0,0,"2018-19","268",2114,"","Dhenkanal","Odisha",121,"2022-05-05T03:56:00","877","1595","1280","187","2","126","6106","1015","36","1562","2021-12-16T18:30:00",3114,"600","78.76"
21,"206546","1067275","1273821","6375",6,1,0,0,"2018-19","200",2115,"","Angul","Odisha",121,"2022-05-05T03:56:00","889","1792","1413","165","4","210","6558","1039","44","3091","2021-12-16T18:30:00",3115,"601","77.53"
21,"79738","883051","962789","3890",6,1,0,0,"2018-19","248",2116,"","Nayagarh","Odisha",121,"2022-05-05T03:56:00","855","1330","1033","131","2","164","5334","777","29","1738","2021-12-16T18:30:00",3116,"602","80.42"
